,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result
46,4,1,1,23.269576533333336,20.19776426666667,0.6000000000000001,1.6028544000000002,5,85.71428571428571,0.0,15,9,0,20.161408,23.204928000000002,-1.7507200000000003,-0.56,5,0.0,0,0
47,13,11,0,20.878586666666667,23.134933333333333,-0.6000000000000001,-0.8569600000000002,5,20.0,0.0,8,10,0,20.918405333333336,22.18706666666667,-0.74688,0.7600000000000001,5,40.0,0,1
48,12,12,0,21.460053333333338,23.033013333333333,-1.2640000000000002,-1.168768,5,16.666666666666664,0.0,11,12,0,20.551129600000003,23.570222933333337,-1.8301824000000004,-1.08,5,14.285714285714285,0,0
49,6,8,1,23.104371200000003,20.45940906666667,0.45536,1.3714304000000002,5,57.14285714285714,0.0,1,2,1,23.29012906666667,21.426490880000006,1.4632115200000002,1.6112000000000004,5,87.5,0,1
50,3,5,1,24.272648533333335,20.633045333333335,0.9200000000000002,1.8981760000000005,5,100.0,0.0,9,10,1,21.088,20.495600000000003,0.36800000000000005,0.4,7,66.66666666666666,0,0
51,14,6,0,19.564586666666667,22.810666666666666,-1.4640000000000002,-1.3329280000000003,5,16.666666666666664,0.0,10,9,1,20.642227200000004,23.631030400000004,-1.1087104000000005,-1.08,5,28.57142857142857,0,1
52,13,11,0,20.702869333333336,23.207946666666665,-0.8800000000000001,-1.0855680000000003,1,16.666666666666664,0.0,15,9,0,20.062459733333334,23.63060906666667,-2.0005760000000006,-1.048,1,0.0,0,0
53,5,4,1,23.15873706666667,20.479112533333332,0.8240000000000002,1.3556096000000002,2,71.42857142857143,0.0,11,10,0,20.8704,20.796480000000003,0.09440000000000004,0.12000000000000005,1,50.0,0,1
54,14,6,0,18.985002666666666,23.248533333333334,-1.7712000000000003,-1.6663424000000004,1,14.285714285714285,0.0,13,12,0,20.64090368,23.21617834666667,-1.6641459200000004,-1.064,1,12.5,0,0
55,2,5,1,23.81811882666667,20.506436266666668,0.9360000000000002,1.7185408000000004,2,100.0,0.0,12,8,0,21.47626666666667,22.63908266666667,-1.2827520000000003,-1.1568,3,33.33333333333333,0,0
56,4,3,1,23.91240426666667,20.35000682666667,1.3616000000000001,1.8792192000000005,7,85.71428571428571,0.0,2,2,1,23.632103253333337,20.941192704000006,1.7705692160000004,1.8889600000000004,2,88.88888888888889,0,1
57,10,12,1,21.52804266666667,22.626410666666665,-0.8112000000000004,-0.7350144000000001,2,28.57142857142857,0.0,9,9,1,21.513781760000004,22.23815765333334,-0.2869683200000004,-0.264,2,37.5,0,1
58,3,1,1,23.682327893333337,20.09154474666667,1.08,1.8822835200000003,4,87.5,0.0,8,10,1,21.69632,21.037184000000003,0.6755200000000001,0.6960000000000002,3,60.0,0,0
59,12,8,0,21.281013333333338,23.011266133333336,-0.24,-1.4262016000000002,3,28.57142857142857,0.0,7,8,0,22.283496960000004,21.367527253333336,0.4971443200000001,1.08,5,50.0,0,1
60,9,10,1,21.43472426666667,21.749653333333338,-1.1360000000000001,-0.197504,6,50.0,0.0,6,4,0,22.926989653333337,21.383290026666668,0.4844876800000002,0.7008000000000001,5,62.5,0,1
61,2,5,1,23.95449506133334,20.505149013333337,1.1488,1.7748326400000005,5,100.0,0.0,15,9,0,19.899967786666668,23.604487253333335,-2.0004608000000004,-1.2384,6,0.0,0,0
62,8,10,0,22.197056,21.829747200000003,-0.03999999999999998,0.3404160000000001,3,50.0,0.0,5,3,0,23.663256746666672,21.480005461333338,0.9033753600000005,1.1360000000000001,5,75.0,0,1
63,12,8,0,21.07481066666667,23.259012906666673,-0.5920000000000001,-1.5409612800000003,4,25.0,0.0,4,3,1,23.98060539733334,21.43400436906667,1.1227002880000003,1.3088000000000002,2,77.77777777777779,0,1
64,8,10,0,22.0076448,22.513797760000003,-0.432,-0.12766719999999993,2,42.857142857142854,0.0,6,8,1,22.676797568000005,21.14402180266667,0.7977154560000002,1.2640000000000002,4,55.55555555555556,0,0
65,14,12,0,21.112722944,23.572942677333337,-1.1721600000000003,-1.9313167360000005,7,11.11111111111111,0.0,8,9,1,22.211025408000005,22.05719278933334,0.37042534399999977,0.38880000000000003,7,44.44444444444444,0,1
66,5,4,1,23.34159172266667,21.173298688000003,0.05920000000000014,0.9875901440000003,3,66.66666666666666,0.0,1,5,1,23.443596049066674,20.12411921066667,1.6198661120000004,1.4384000000000001,2,100.0,0,1
67,13,6,1,20.188002133333335,23.19882666666667,-0.8169600000000004,-0.7330739200000003,7,25.0,0.0,11,11,1,21.262295466666668,22.416357333333334,-0.46845440000000027,-0.6112000000000001,7,28.57142857142857,0,1
68,8,10,1,22.00611584,22.451038208000003,-0.1456,0.09786624000000006,3,50.0,0.0,12,8,0,21.326515200000003,23.607210325333337,-1.8327690240000005,-1.32544,3,22.22222222222222,0,1
69,5,4,0,23.073273378133337,22.1386389504,-0.3526399999999999,0.3900721152000003,4,60.0,0.0,15,9,0,19.639974229333333,23.16358980266667,-1.8003686400000003,-1.19072,6,0.0,0,0
70,1,5,1,23.954876839253338,20.49929536853334,1.11904,1.6958928896000005,4,100.0,0.0,10,10,0,21.214446080000002,22.399722666666673,-0.7580032000000001,1.008,7,42.857142857142854,0,0
71,9,11,1,22.009836373333336,22.199752533333335,-0.30400000000000016,0.22523647999999985,7,37.5,0.0,4,1,1,23.94586231466667,20.913235797333336,1.7058268160000003,1.4455680000000002,7,88.88888888888889,0,1
72,8,10,0,21.724892672000003,22.400830566400003,-0.31648000000000004,-0.12170700799999995,7,44.44444444444444,0.0,6,9,1,22.768820326400004,21.51242089813334,0.8963402751999999,0.9110400000000001,7,50.0,0,1
73,7,8,0,22.581438054400007,21.31521744213334,-0.2357120000000001,0.43817236480000016,7,50.0,0.0,9,11,0,20.941202432000004,22.75980202666667,-0.4198108160000002,0.11104000000000003,6,33.33333333333333,0,0
74,15,9,0,19.66197938346667,23.430871842133335,-1.4640000000000002,-1.8402949120000005,7,0.0,0.0,12,12,0,21.489100800000003,23.101128533333334,-1.1880115200000003,-0.14400000000000013,7,25.0,0,1
75,12,8,1,21.501212160000005,23.00576826026667,-1.0736,-1.2662152192000005,7,30.0,0.0,14,12,0,20.75684502186667,23.85835414186667,-2.1450533888000005,-1.4512,7,10.0,0,0
76,2,2,1,24.10568260266667,21.28628749653334,0.7664000000000002,2.0164553728000003,7,90.0,0.0,1,5,1,24.16390147140267,19.932769628160006,1.9567143116800005,1.55072,7,100.0,0,1
77,12,10,0,20.50489019733334,22.919778133333338,-1.5088000000000004,-1.2064025600000003,7,37.5,0.0,13,6,0,20.417068373333333,23.559061333333336,-1.1864591360000003,-0.08800000000000002,7,22.22222222222222,0,0
78,4,3,1,24.184484317866673,21.613870161920005,0.48928000000000016,1.4981602304000003,7,80.0,0.0,3,1,1,24.156689851733336,20.063921971200003,1.9646614528000004,1.7564544000000002,7,90.0,0,0
79,7,8,1,22.865150443520008,21.35217395370667,0.21143039999999994,0.7505378918400002,2,54.54545454545454,0.0,4,1,0,23.32535188138667,19.971137576960004,1.3717291622400005,1.2051635200000004,1,81.81818181818183,0,1
80,9,10,1,21.253912157866672,22.53582250666667,-0.8070400000000003,-0.5651220480000003,1,44.44444444444444,0.0,11,12,1,22.041280640000004,23.08090282666667,-0.5504092160000003,0.28479999999999994,1,33.33333333333333,0,1
81,9,10,0,21.779914137600002,23.120664453120003,-0.8531840000000002,-0.6973656064,3,40.0,0.0,14,12,0,21.20547601749334,24.55334998016,-2.3160427110400006,-1.76096,1,9.090909090909092,0,0
82,4,2,0,23.484546082133335,21.06902999722667,0.4131200000000002,1.4131642982400003,2,81.81818181818183,0.0,5,4,1,23.358618702506668,21.66091116032,0.7120576921600003,1.1606400000000003,7,63.63636363636363,0,1
83,15,9,0,20.329583506773336,23.59469747370667,-1.5712000000000002,-1.8722359296000004,2,0.0,0.0,13,6,0,20.533654698666666,23.69724906666667,-1.3491673088000002,-0.47040000000000004,2,20.0,0,1
84,3,3,1,23.26758745429334,21.291096129536005,0.5914240000000002,1.3985281843200004,2,81.81818181818183,0.0,12,11,0,21.052961945600003,23.007841621333338,-0.7358486528000002,-0.311168,3,30.0,0,0
85,11,8,1,22.667636394666673,23.004614608213338,-0.25888,-0.4129721753600004,2,36.36363636363637,0.0,6,9,1,23.415056261120004,21.609936718506674,1.31707222016,1.3288320000000002,4,54.54545454545454,0,1
86,10,10,0,21.083129726293336,22.548658005333337,-0.8456320000000004,-0.6520976384000003,4,40.0,0.0,8,10,1,22.373931310080003,22.496531562496003,-0.15789248511999998,0.3568000000000002,4,45.45454545454545,0,0
87,6,9,1,22.812045008896007,21.48794937480534,-0.6073600000000002,1.2536577761280001,5,58.333333333333336,0.0,1,5,1,23.371121177122138,20.146215702528007,1.7653714493440005,1.440576,7,100.0,0,0
88,10,12,1,22.153024512000002,22.544722261333334,-1.2489600000000003,-0.24032737280000022,6,40.0,0.0,2,3,1,23.814069963434672,21.032876903628804,1.7188225474560004,1.6470400000000003,5,83.33333333333334,0,1
89,15,9,0,20.14366680541867,22.635757978965337,-1.4569600000000003,-1.6977887436800003,5,0.0,0.0,11,8,0,22.334109115733337,22.483691686570673,-0.5303777402880003,-0.860352,5,33.33333333333333,0,1
90,12,11,0,20.842369556480005,23.60627329706667,-0.8432000000000002,-1.1886789222400003,5,27.27272727272727,0.0,4,2,0,23.22763686570667,21.335223997781338,0.9305314385920003,2.1111680000000006,5,75.0,0,1
91,13,6,1,20.186923758933336,22.837799253333337,-1.2535680000000005,-0.8793338470400003,5,27.27272727272727,0.0,7,8,0,22.452120354816007,21.36173916296534,0.40043031347200014,0.8112000000000004,6,50.0,0,1
92,14,12,0,20.964380813994673,24.592679984128,-1.5377280000000004,-2.2528341688320004,6,8.333333333333332,0.0,6,4,1,23.166894962005337,21.768728928256003,0.7696461537280002,1.1285120000000004,5,66.66666666666666,0,1
93,13,6,0,20.19953900714667,23.170239402666674,-1.4028544000000003,-1.1034670776320001,2,25.0,0.0,2,3,1,24.05125597074774,20.959634856236377,1.9750580379648004,1.9176320000000004,2,84.61538461538461,0,1
94,11,12,0,21.855752942933336,23.03577780906667,-1.5991680000000004,-0.7922618982400003,2,36.36363636363637,0.0,7,8,1,22.861696283852808,21.139391330372273,0.7203442507776001,1.0489600000000003,2,53.84615384615385,0,0
95,10,10,1,21.26650378103467,22.39892640426667,-0.47650560000000036,-0.32167811072000024,4,45.45454545454545,0.0,11,8,1,22.86728729258667,21.386953349256537,0.1756978077695998,-0.08828159999999996,2,38.46153846153847,0,1
96,14,12,0,20.638171317862405,24.6741439873024,-1.8301824000000004,-2.4022673350656003,2,7.6923076923076925,0.0,1,5,0,23.25689694169771,20.636972562022407,1.2122971594752006,0.9524608000000001,2,92.3076923076923,0,1
97,6,9,1,22.769636007116805,21.750359499844272,-0.2858880000000002,1.2029262209024,2,61.53846153846154,0.0,5,4,1,23.53351596960427,21.28164980927147,1.2157169229824003,1.5028096000000004,2,69.23076923076923,0,1
98,5,1,1,22.940281505109336,20.136910061568003,1.064,1.2973833297920003,7,83.33333333333334,0.0,4,2,1,23.982109492565336,21.934845864891738,1.3444251508736005,2.2889344000000005,2,76.92307692307693,0,0
99,15,9,0,19.514933444334936,23.10860638317227,-1.7655680000000002,-1.9582309949440004,2,0.0,0.0,10,10,0,22.259145048064003,22.3972252499968,-0.326313988096,0.08544000000000013,4,41.66666666666667,0,1
100,15,9,0,19.65194675546795,23.20688510653782,-1.6124544000000003,-1.7665847959552003,4,0.0,0.2,1,5,1,23.60551755335817,20.24291138295126,1.5698377275801607,1.3619686400000002,4,92.85714285714286,0,1
101,3,1,1,23.202225204087473,20.109528049254404,1.2512,1.4379066638336004,4,84.61538461538461,0.0,11,10,0,21.61320302482774,22.869141123413335,-0.6573424885760002,0.20639999999999992,4,41.66666666666667,0,0
102,12,11,0,21.54056231185067,24.285018637653337,-1.2745600000000001,-1.5509431377920002,6,25.0,0.0,8,10,1,22.527316038451204,21.95778019999744,-0.061051190476799966,0.26835200000000015,4,46.15384615384615,0,1
103,9,8,1,23.243829834069338,21.70956267940523,-0.407104,0.5405582462156799,6,42.857142857142854,-0.2,7,10,1,23.021852830760963,21.366224159997955,0.5511590476185602,0.8146816000000002,2,50.0,0,1
104,11,10,0,21.640562419862196,23.19531289873067,-0.7812044800000003,-0.9258739908608002,2,38.46153846153847,0.0,15,9,0,20.12155740437436,23.465508085230255,-1.8132678367641604,-1.352576,2,0.0,0,0
105,7,9,0,22.282375472360112,22.40028759987542,-0.8287104000000003,0.36234097672192,6,57.14285714285714,-0.6000000000000001,14,12,0,20.243870387623257,24.73931518984192,-2.5218138680524804,-1.8087680000000002,6,7.142857142857142,0,0
106,2,3,1,24.241004776598192,20.43437455165577,1.0731392000000002,2.1800464303718403,7,85.71428571428571,-0.4,8,8,0,21.956023693748914,21.911513064297818,-0.02372459937791993,0.23916800000000027,7,50.0,0,0
107,11,12,1,22.48460235434667,22.095288913920005,-0.6793344000000003,-0.03380951859200021,7,41.66666666666667,0.0,13,6,0,19.826297872384004,23.53619152213334,-1.4827736621056002,-0.17632000000000003,7,23.076923076923077,0,1
108,3,1,1,23.461780163269978,20.437622439403526,1.40096,1.5503253310668805,3,85.71428571428571,-0.6000000000000001,13,11,0,21.03244984948054,24.42801491012267,-1.8407545102336003,-0.8489344000000001,3,23.076923076923077,0,0
109,1,5,1,23.784414042686535,20.59432910636101,1.4952320000000001,1.6558701820641288,5,93.33333333333333,-0.4,4,4,1,23.82681277568342,21.091986514083843,1.5725735383859205,1.8022476800000005,7,71.42857142857143,0,0
110,8,8,0,21.814818954999133,22.329210451438257,-0.030855680000000052,-0.41897967950233594,3,46.666666666666664,-0.4,10,8,0,22.66173053392214,22.367650143524184,-0.16755340302745614,0.32937472000000007,4,40.0,0,0
111,13,11,0,21.425959879584433,24.742411928098136,-1.6196480000000002,-2.0726036081868804,5,21.428571428571427,0.0,11,12,0,21.854348550144003,22.676231131136003,-0.6270476148736003,0.42784,5,38.46153846153847,0,0
112,5,2,0,23.18568759405227,22.397876691913392,0.13049600000000017,0.6755401206988804,7,71.42857142857143,-0.6000000000000001,14,12,0,20.32842964343194,24.79145215187354,-2.6174510944419844,-2.0470144,6,6.666666666666667,0,0
113,3,1,1,23.969424130615984,20.950097951522825,1.720768,1.8402602648535047,5,86.66666666666667,-0.6000000000000001,13,6,1,20.861038297907204,22.69561988437334,-0.5862189296844802,0.458944,5,28.57142857142857,0,0
114,5,4,0,23.411450220546737,21.673589211267075,0.1178880000000001,0.8580588307087366,3,66.66666666666666,-0.6000000000000001,9,10,1,22.512449935889755,23.456250318984537,-0.34069919268864024,-0.2348800000000001,6,42.857142857142854,0,1
115,3,3,1,24.192803821278556,20.597499641324617,1.2585113600000002,2.144037144297472,6,86.66666666666667,-0.4,7,10,1,23.417482264608772,21.15964599466503,1.0409272380948482,1.2517452800000002,7,53.333333333333336,0,0
116,3,1,1,24.175539304492787,20.493411694551593,1.9766144000000003,2.072208211882804,1,87.5,-0.6000000000000001,11,12,0,22.15014550678187,23.3409849049088,-1.1016380918988804,-0.25772800000000007,1,35.714285714285715,0,0
117,9,10,1,22.559959948711807,22.86500025518763,-0.22496358400000027,0.12744064584908782,2,46.666666666666664,0.6000000000000001,1,5,1,23.82753123414923,20.82546328508881,1.7246961456513032,1.4895749120000001,5,93.75,0,1
118,12,11,1,22.340767903667548,24.460596209145177,-0.6957184000000001,-1.0580828865495042,2,26.666666666666668,-0.6000000000000001,13,6,0,20.4221639716591,23.156495907498673,-1.0689751437475843,-0.23284480000000007,2,26.666666666666668,0,1
119,15,9,0,20.99724592349949,23.972406468184204,-1.6899635200000005,-1.8506142694113286,7,0.0,0.4,5,4,0,22.82916017643739,21.88887136901366,0.2864470645669893,1.0417981440000004,2,62.5,0,1
120,3,3,1,24.62090972368951,20.74466637972636,1.6068090880000003,2.3152297154379777,2,87.5,-0.6000000000000001,10,8,0,22.36938442713771,22.01412011481935,-0.3340427224219649,0.06349977600000006,5,37.5,0,1
121,8,8,1,21.57185516399931,22.103368361150608,0.17531545599999998,-0.13518374360186874,5,50.0,0.2,7,10,0,23.000652478353683,22.19438346239869,0.2327417904758785,0.4013962240000002,2,50.0,0,0
122,5,2,1,23.298550075241817,22.168301353530715,0.5043968000000002,0.9404320965591043,3,73.33333333333333,-0.6000000000000001,6,9,1,22.82590037788809,22.053563413233668,0.8898727813775361,1.2630656000000002,7,60.0,0,0
123,1,5,1,23.862024987319387,20.760370628071048,1.5961856,1.7797569165210425,4,94.11764705882352,-0.4,7,8,1,22.257484131199448,21.416028022253823,0.4918530051185051,-0.20866559999999978,3,52.94117647058824,0,0
124,5,4,1,23.16332814114991,21.31109709521093,-0.30568959999999995,0.6291576516535915,4,64.70588235294117,0.6000000000000001,3,3,0,23.89672777895161,21.24573310378109,1.452183772350382,2.1341056000000007,3,82.35294117647058,0,1
125,8,10,0,22.13385531601628,22.755506769918952,-0.2825472000000001,-0.41380656761929724,4,47.05882352941176,0.2,3,1,1,24.34043144359423,20.12806268897461,2.257766569506243,1.1641308160000003,6,88.23529411764706,0,1
126,9,10,0,22.14796795896945,23.092000204150107,-0.5799708672000002,-0.2980474833207298,5,43.75,-0.2,14,12,0,20.51274371474555,24.583161721498833,-2.4939608755535874,-2.03761152,7,6.25,0,1
127,12,6,1,21.471064510660614,22.925196725998937,-1.7222835200000004,-0.25518011499806736,5,31.25,0.2,4,2,1,23.638840060193456,21.201307749491242,1.3523456772472837,1.4311475200000006,4,75.0,0,1
128,10,8,1,22.545507541710172,21.81129609185548,-0.9256832000000002,0.1327658220624281,4,41.17647058823529,-0.6000000000000001,13,11,0,22.27261432293404,24.701810300649477,-1.4464663092396035,-1.2791475200000002,5,25.0,0,0
129,15,9,0,20.597796738799595,24.077925174547367,-1.7519708160000005,-1.8804914155290628,5,0.0,0.2,6,9,0,21.727386968977136,22.642850730586936,0.11189822510202885,0.41045248000000023,4,56.25,0,1
130,1,5,1,23.989619989855512,21.008296502456837,1.67694848,1.823805533216834,2,94.44444444444444,-0.2,3,3,1,24.01738222316129,21.096586483024875,1.5617470178803057,2.1072844800000006,2,83.33333333333334,0,0
131,15,9,0,20.678237391039676,24.262340139637896,-2.0015766528000007,-2.1043931324232505,1,0.0,0.4,14,12,1,21.11019497179644,24.26652937719907,-1.59516870044287,-1.230089216,1,11.76470588235294,0,0
132,8,10,0,21.907084252813025,23.204405415935163,-0.8260377600000002,-0.9310452540954379,2,44.44444444444444,-0.6000000000000001,13,11,0,22.2847581250139,25.09478157385292,-1.757173047391683,-1.6233180160000003,2,23.52941176470588,0,0
133,11,12,0,21.45344973875883,23.672787923927043,-1.1434675200000004,-1.4813104735191045,7,33.33333333333333,0.6000000000000001,4,2,1,23.911072048154765,20.627712866259664,1.6818765417978272,1.7449180160000006,2,76.47058823529412,0,1
134,9,8,1,23.369739366701474,21.91570354015105,-0.1405465600000001,0.7062126576499426,2,44.44444444444444,0.6000000000000001,2,1,1,24.472345154875384,20.302450151179688,2.4062132556049947,1.5313046528000003,2,88.88888888888889,0,1
