,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
16,12,11,0,21.5744937354711,23.3223712401717,-0.92714514956288,-1.17196025045743,4,0,1.08,11,2,0,22.3317742420577,23.0747763830237,-0.383063020257023,1.4470543269036,4,50,0,0,19,Volta Redonda,Cimed,1,2012
17,9,7,0,21.9964233857497,21.8237479266957,-0.207604541049222,-0.079020277490509,2,33.3333333333333,0.76,4,1,0,23.3554229413521,21.2534062190202,1.34761654756471,1.71618616349955,2,66.6666666666667,0,0,21,Volei Futuro,Sesi,1,2012
18,4,4,1,21.9920561805511,22.5637589602066,0.01539972850647,-0.087484090968105,2,66.6666666666667,-0.52,8,10,1,22.2341989342971,22.67307770991,-0.159138934803426,0.0748669550592,2,50,0,1,21,America Volei,Sao Bernardo,1,2012
19,11,3,1,22.3400702838682,22.1853340658875,0.15607996889689,0.202369994748801,2,33.3333333333333,0,10,6,1,21.11,20.61,0.24,-0.2,2,50,0,1,21,Sada Cruzeiro,RJX,1,2012
20,1,5,1,22.4897258411528,22.1005762845004,0.322483658187604,0.495024425604958,3,100,0.08,9,11,1,22.2595949883769,23.124563658804,-0.337568200365945,-1.00568950325248,3,33.3333333333333,0,1,22,Minas,Volta Redonda,1,2012
21,4,8,0,23.2879041038147,21.6928652803805,0.01729572004823,0.421010671866903,3,66.6666666666667,-0.44,10,9,0,22.4274125306617,24.3698378011586,-1.15815946379843,-0.515627184682435,3,33.3333333333333,0,0,22,Medley,Londrina,1,2012
22,12,2,0,22.3320860603128,23.4598211064189,-0.833241290099917,-0.906450416205618,3,33.3333333333333,0,9,11,0,20.7226666666667,21.176,-0.424,-0.6,3,33.3333333333333,0,0,22,Cimed,JF Volei,1,2012
23,9,1,0,22.9843383530817,21.6527249752162,1.41384201516692,0.678093238051769,4,50,-0.848,12,3,0,21.9720562270945,22.54826725271,-0.238104004200959,1.29695487292421,4,25,0,1,25,Sesi,Sada Cruzeiro,1,2012
24,11,11,0,20.6448,22.0074666666667,0.12,-0.9392,4,25,0,2,5,0,22.7251140062556,22.947127694267,-0.203980459516034,0.838543483683996,4,75,0,1,26,JF Volei,Minas,1,2012
25,6,6,1,21.688,20.588,0.4,0.592,5,66.6666666666667,0,2,8,1,23.8303232830518,21.6042922243044,0.736808537493522,0.713893174579036,4,75,0,1,26,RJX,Medley,1,2012
26,12,9,0,22.1919300245294,24.6958702409269,-1.36453876727808,-1.32652757103874,4,25,1.08,7,4,0,22.0436449444409,22.8010071681653,-0.469987272774484,0.240660344567235,5,50,0,1,26,Londrina,America Volei,1,2012
27,4,11,1,23.0743426573682,23.2329842603765,-0.141716119650304,0.329945439707244,4,50,0.36,6,7,1,22.2471387085997,21.7589983413566,0.336783778007593,1.00559079151632,5,50,0,1,26,Volta Redonda,Volei Futuro,1,2012
28,6,10,1,22.5373591474377,22.588462167928,-0.597667883011277,0.272688852157259,5,66.6666666666667,0.72,9,2,1,22.9323355149169,22.8345235518018,-0.125160332964495,0.557643461522883,4,50,0,1,26,Sao Bernardo,Cimed,1,2012
29,10,1,0,22.5874706824653,21.6021799801729,0.931073612133539,0.342474590441415,3,40,0,8,6,0,21.8004,21.2704,0.0736,0.24,2,50,0,0,28,Sesi,RJX,1,2012
30,8,10,0,21.4965539846168,23.0707697343424,-1.07813430640902,-0.381848918274193,2,50,0.68,2,5,1,23.1800912050045,22.2243688220802,0.436815632387173,1.2708347869472,2,80,0,1,28,Sao Bernardo,Minas,1,2012
31,7,11,0,22.7594741258946,23.5863874083012,-0.513372895720243,-0.136043648234205,3,40,0.88,10,3,1,21.8576449816756,22.238613802168,0.009516796639232,1.23756389833937,4,40,0,1,29,Volta Redonda,Sada Cruzeiro,1,2012
32,11,11,0,20.3825066666667,22.6059733333333,-0.504,-1.35136,3,20,0,3,7,1,22.7977109668798,21.7071986730853,0.669427022406074,1.20447263321306,3,60,0,1,29,JF Volei,Volei Futuro,1,2012
33,12,9,0,21.8202106862902,24.7566961927415,-1.69163101382246,-1.66122205683099,3,20,-0.12,6,2,1,23.3458684119335,21.7342855081081,0.499871733628405,1.04611476921831,3,60,0,1,29,Londrina,Cimed,1,2012
34,2,8,1,23.8642586264414,21.7334337794435,0.413836576038584,0.989446829994818,5,80,0.08,5,4,1,22.6349159555527,22.3074724011989,0.224010181780413,0.792528275653788,5,60,0,1,31,Medley,America Volei,1,2012
35,8,11,0,21.740912634049,23.9357765933076,-1.01069831657619,-0.708834918587364,4,33.3333333333333,0.68,7,1,1,22.6699765459723,21.5817439841383,0.673979672353132,0.972948930799642,5,50,0,1,2,Volta Redonda,Sesi,2,2012
36,3,7,1,23.1381687735038,21.4157589384682,0.233916367160622,0.935541617924859,4,66.6666666666667,-0.44,9,10,0,21.7305765210268,23.5899491208072,-0.905479134619354,0.45989356404736,5,40,0,1,2,Volei Futuro,Sao Bernardo,2,2012
37,4,4,1,22.9579327644422,21.9959779209591,-0.387680217194824,0.57920814542433,2,66.6666666666667,0,10,6,0,21.74032,21.61632,-0.34112,-0.208,5,40,0,1,2,America Volei,RJX,2,2012
38,5,2,1,23.6766947295468,20.6540950731532,-0.066593032079933,0.999897386902724,4,66.6666666666667,-0.88,2,8,0,23.2414069011531,22.2367470235548,0.391557463995854,0.971114539663229,2,66.6666666666667,0,0,2,Cimed,Medley,2,2012
39,1,5,1,23.6774062973369,22.3128283909975,-0.342013073449917,0.949452505909738,5,83.3333333333333,-0.88,12,9,0,20.7228352156988,24.8053569541932,-1.92897764546479,-0.812501747745948,4,16.6666666666667,0,0,2,Minas,Londrina,2,2012
40,9,3,1,22.5527826520072,21.3242243750677,-0.275136024882488,0.607613437311386,4,50,0,11,11,0,20.3560053333333,22.9847786666667,-1.481088,-1.08,4,16.6666666666667,0,0,2,Sada Cruzeiro,JF Volei,2,2012
41,12,9,0,21.0582681725591,24.4442855633546,-1.95330481105797,-1.74318211637184,2,14.2857142857143,-0.08,4,7,0,22.7105350188031,21.8326071507746,0.348433294339887,1.36357810657045,2,57.1428571428571,0,1,4,Londrina,Volei Futuro,2,2012
42,5,4,0,22.5663462115537,22.6634490034339,-0.910144173755859,-0.136633483660536,2,57.1428571428571,0.92,3,2,1,23.7413557836375,20.9732760585225,1.19991790952218,1.43689181537465,2,71.4285714285714,0,1,4,America Volei,Cimed,2,2012
43,4,8,0,23.0431255209225,22.5893976188439,-0.068930739169133,-0.086754028803317,2,57.1428571428571,0.52,1,5,1,23.5419250378695,22.330262712798,0.959562004727791,1.61666782955776,2,85.7142857142857,0,0,4,Medley,Minas,2,2012
44,11,11,0,20.7514709333333,23.3878229333333,-0.8032,-1.7848704,3,14.2857142857143,0,7,1,1,23.1359812367778,21.0653951873107,1.13918373788251,1.37835914463971,3,57.1428571428571,0,1,5,JF Volei,Sesi,2,2012
45,8,10,1,22.0844612168214,23.0719592966458,-1.46250744512722,-0.324383307695483,3,50,0.12,7,3,1,23.0422261216057,21.5260461667209,1.08609074984911,1.59005111867149,3,57.1428571428571,0,1,5,Sao Bernardo,Sada Cruzeiro,2,2012
46,10,11,0,21.1927301072392,24.1486212746461,-1.40855865326096,-1.16706793486989,3,28.5714285714286,0,9,6,1,22.4589226666667,21.493056,0.327104,0.4336,3,50,0,1,5,Volta Redonda,RJX,2,2012
47,6,1,1,23.5087849894222,21.1189828165152,1.14485888970683,1.511346990306,3,62.5,-0.88,9,10,0,21.7342356401238,23.4575674373166,-0.859506646156387,0.767914851237888,3,42.8571428571429,0,0,8,Sesi,Sao Bernardo,2,2012
48,10,11,0,21.2875174191247,24.3855636863836,-1.72684692260876,-1.53365434789591,4,25,0,11,11,0,20.8678434133333,23.7102583466667,-2.02789632,-1.464,4,12.5,0,0,9,Volta Redonda,JF Volei,2,2012
49,5,7,1,23.1684280150425,21.199419053953,-0.212866906271502,0.87874663547191,5,62.5,-0.44,4,8,1,22.514500416738,22.4315180950751,0.130596776957347,0.376891631730583,5,62.5,0,0,9,Volei Futuro,Medley,2,2012
50,2,5,0,23.1935400302956,21.9442101702384,-0.073610458759934,0.567649603782233,5,75,-0.5968,8,4,0,22.053076969243,22.6807592027472,-0.509306786928429,1.03402262052303,5,50,0,0,9,Minas,America Volei,2,2012
51,3,2,1,23.54308462691,20.778620846818,0.346725574336053,1.35993432761774,5,75,0,7,6,1,23.0338048,21.5277781333333,0.8616832,0.94688,4,57.1428571428571,0,1,9,Cimed,RJX,2,2012
52,7,3,1,23.4337808972846,21.2875036000433,0.37989118009401,1.46887259987929,4,62.5,-1.08,12,9,0,20.5799478713806,24.5554284506837,-1.99454569309747,-0.850001398196758,5,12.5,0,0,9,Sada Cruzeiro,Londrina,2,2012
53,4,2,0,23.154467701528,20.9028966774544,0.077380459468843,0.887947462094195,2,66.6666666666667,0.04,1,5,1,23.4548320242365,21.6553681361907,0.854119683025786,1.09333426364621,2,77.7777777777778,0,0,11,Cimed,Minas,2,2012
54,8,4,0,21.7424615753944,23.0446073621977,-1.12811533900469,-0.807445429542743,2,44.4444444444444,-0.08,3,7,1,22.934742412034,21.0395352431624,0.902997308377528,1.69086248525636,2,66.6666666666667,0,1,11,America Volei,Volei Futuro,2,2012
55,12,9,0,20.6639582971045,24.5443427605469,-2.16264384884638,-1.99563655447798,3,11.1111111111111,0.44,5,1,1,23.6070279915378,21.5451862532122,1.6090775922448,1.70268731571177,4,66.6666666666667,0,1,12,Londrina,Sesi,2,2012
56,6,8,0,22.0916003333904,22.3452144760601,0.144855408664694,-0.095522578434123,3,55.5555555555556,0.08,5,3,1,23.6470247178277,21.2300028800347,1.57509807990343,1.8720408949372,3,66.6666666666667,0,1,12,Medley,Sada Cruzeiro,2,2012
57,11,11,0,21.0942747306667,23.7682066773333,-1.24256,-1.822317056,3,11.1111111111111,0,7,6,1,22.70704384,21.5422225066667,0.88934656,0.957504,3,62.5,0,1,12,JF Volei,RJX,2,2012
58,10,10,0,22.0373885120991,23.5660539498533,-1.77000595610177,-1.08760531692511,4,37.5,0.36,9,11,1,21.8300139352997,23.9084509491069,-1.02692347831673,-0.204551602601984,3,33.3333333333333,0,0,12,Sao Bernardo,Volta Redonda,2,2012
59,5,1,1,23.8856223932302,21.7861490025697,1.31588711176547,1.68726207379584,4,70,-1.5088,7,8,0,21.6066136000457,22.8761715808481,-0.676418062747298,0.101513305384467,4,50,0,1,16,Sesi,Medley,2,2012
60,3,3,1,23.9176197742621,20.9173356373611,0.703912944075208,1.86007846392274,4,70,1.08,9,4,0,21.6606359269822,23.5023525564249,-1.24595634363419,0.427218096418425,5,40,0,0,16,Sada Cruzeiro,America Volei,2,2012
61,11,11,0,20.4754197845333,24.0145653418667,-1.594048,-2.0578536448,5,10,0,8,10,1,21.7499108096792,22.9728431598827,-0.670084253540088,0.21433188099031,5,44.4444444444444,0,1,17,JF Volei,Sao Bernardo,2,2012
62,7,6,1,23.165635072,20.8337780053333,-0.08,1.311477248,5,66.6666666666667,0,3,5,0,23.3638656193892,22.2242945089526,0.283295746420629,0.474667410916965,6,70,0,1,17,RJX,Minas,2,2012
63,10,11,0,21.5840111482398,23.2467607592855,-1.18147753808701,-1.02153878265338,5,30,0.08,12,9,0,21.0811666376836,24.6354742084375,-1.99650924358238,-1.08000111855741,5,10,0,0,17,Volta Redonda,Londrina,2,2012
64,3,7,1,23.4144605962938,21.0982948611966,0.029706474982798,1.32239784670202,6,70,-0.4336,4,2,1,23.4235741612224,21.3223173419635,1.11035796967536,1.54951345229972,6,70,0,0,17,Volei Futuro,Cimed,2,2012
65,8,10,1,22.6665953144101,22.8449411945728,-1.21600476488142,0.06393259716793,7,50,0,7,6,0,22.9325080576,21.6670224042667,0.4491817984,1.3660032,7,60,0,1,25,Sao Bernardo,RJX,2,2012
66,2,5,1,23.6910924955114,22.1794356071621,0.341111632992053,0.826636597136503,7,72.7272727272727,-0.752,1,7,1,23.7315684770351,20.5453025556239,1.65791827736162,1.95268998820509,7,72.7272727272727,0,0,25,Minas,Volei Futuro,2,2012
67,10,4,0,20.7951754082524,23.8018820451399,-1.50249227120375,-1.59676507490736,7,36.3636363636364,0.208,6,1,0,23.4084979145842,22.0789192020558,0.949809659036675,1.76214985256942,7,63.6363636363636,0,1,25,America Volei,Sesi,2,2012
68,7,8,1,21.9352908800365,22.6009372646784,-0.484115673068245,-0.141134450197839,7,54.5454545454545,-0.504,9,11,1,22.2672089185918,22.7974086074284,-0.217231026122708,-0.363641282081587,7,36.3636363636364,0,0,26,Medley,Volta Redonda,2,2012
69,12,9,0,21.0649333101469,24.70837936675,-2.1301150790771,-2.1972073948659,7,9.09090909090909,0.4,11,11,0,20.8470024942933,24.47831894016,-2.24628291584,-1.3712,7,9.09090909090909,0,1,26,Londrina,JF Volei,2,2012
70,7,2,0,22.4055259956446,22.0578538735708,0.461904367575074,0.288286375740284,7,63.6363636363636,0.208,3,3,1,24.1340958194097,20.2005351765555,2.0880627711382,2.09763271594976,7,72.7272727272727,0,1,26,Cimed,Sada Cruzeiro,2,2012
71,4,1,1,23.7267983316674,21.3298020283113,0.652709689412372,1.35984772722934,4,66.6666666666667,-0.176,7,2,0,22.3244207965157,22.9129497655233,-0.369370899407772,0.639610761839773,3,58.3333333333333,0,1,29,Sesi,Cimed,2,2012
72,12,9,0,20.9019466481175,24.5167034934,-2.10409206326168,-2.15776591589272,4,8.33333333333333,-0.496,8,10,0,21.973276251528,22.4759529556582,-0.148853922265656,0.771465504792248,5,45.4545454545455,0,0,1,Londrina,Sao Bernardo,3,2012
73,11,11,1,21.4276019954347,23.632655152128,-1.8752384,-1.397026332672,4,16.6666666666667,0.6,6,8,1,22.5482327040292,21.3474164784094,0.487092439841729,0.481210644307573,4,58.3333333333333,0,1,1,JF Volei,Medley,3,2012
74,9,11,0,21.0804338015401,23.2379268859427,-0.345182030469609,-0.773784820898166,4,33.3333333333333,0.904,10,4,0,20.3028069932686,24.0415056361119,-1.87741205992588,-0.25822552286526,5,33.3333333333333,0,0,1,Volta Redonda,America Volei,3,2012
75,7,6,1,22.54600644608,21.1736179234133,-0.664,0.55934543872,5,63.6363636363636,0.2,4,7,0,23.3852547816281,20.7562420444991,1.12633462188929,1.36215199056407,5,66.6666666666667,0,1,1,RJX,Volei Futuro,3,2012
76,3,3,1,24.5739433221944,20.5604281412444,1.16313035526017,2.27045021691056,4,75,-0.376,2,5,1,23.2728739964091,22.1435484857297,0.861309277709203,0.979733928733572,5,75,0,1,1,Sada Cruzeiro,Minas,3,2012
77,1,5,1,23.0182991971273,21.9548387885837,0.472889306393643,0.889047422167362,2,76.9230769230769,0.728512,6,1,0,22.5147719986672,22.063841622649,0.487878181783472,2.00971988205553,3,61.5384615384615,0,1,3,Minas,Sesi,3,2012
78,5,8,1,23.1385861632234,21.6779331827275,0.212707461545404,0.789673951873383,3,61.5384615384615,0.264,9,10,0,22.0186210012224,22.1407623645266,-0.319083137812525,0.417172403833799,3,41.6666666666667,0,0,4,Medley,Sao Bernardo,3,2012
79,12,9,1,20.881557318494,24.05336279472,-1.48327365060935,-1.52621273271418,3,15.3846153846154,0.4,7,6,0,21.9701384901973,21.9388943387307,-0.152523649024,1.29280256,3,58.3333333333333,0,1,4,Londrina,RJX,3,2012
80,7,2,1,22.8595366372125,21.863693145752,-0.230476505939941,0.304503280473782,4,61.5384615384615,-0.264,8,11,1,20.9843470412321,22.5103415087542,-0.419027856718533,-0.89091302566527,3,38.4615384615385,0,0,4,Cimed,Volta Redonda,3,2012
81,10,4,0,20.1622455946149,23.3532045088895,-1.801993816963,-1.70192964794071,3,30.7692307692308,-0.2,11,11,0,21.7420815963477,24.0061241217024,-1.5176210661376,-0.69696,3,15.3846153846154,0,0,4,America Volei,JF Volei,3,2012
82,3,7,1,23.7082038253024,20.5383269689327,0.623765179986239,1.50106769751144,3,69.2307692307692,1.031232,4,3,0,23.8991546577556,20.8483425129955,1.61636017352845,2.27810617275981,3,69.2307692307692,0,1,4,Volei Futuro,Sada Cruzeiro,3,2012
83,6,1,1,22.5718175989338,21.8110732981192,-0.077832248470103,0.590302545426777,4,64.2857142857143,-0.208,4,7,0,23.766563060242,21.4306615751461,0.800854158009149,1.68972159245126,3,64.2857142857143,0,0,7,Sesi,Volei Futuro,3,2012
84,9,10,0,22.014896800978,22.8126098916213,-1.17280381190514,-0.65526651025002,4,38.4615384615385,0.016,10,4,1,20.7297964756919,23.0325636071116,-0.961543718352566,-0.406580418292208,4,35.7142857142857,0,0,8,Sao Bernardo,America Volei,3,2012
85,9,11,0,20.720810966319,23.0082732070033,-0.076145624375688,-0.935222285374826,4,35.7142857142857,-0.664,1,5,0,22.5746393577018,22.123871030867,0.51123793773389,0.983787142986857,5,71.4285714285714,0,1,8,Volta Redonda,Minas,3,2012
86,12,9,0,20.9052458547952,24.242690235776,-1.78661892048748,-1.82097018617134,4,14.2857142857143,0.752,4,8,1,23.6108689305787,21.742346546182,1.03173916149871,0.784968515446059,4,64.2857142857143,0,1,8,Londrina,Medley,3,2012
87,7,6,1,22.5761107921579,21.7511154709845,-1.1312,0.4779810807808,4,61.5384615384615,-0.4,3,3,1,24.1193237262044,21.4786740103964,1.69308813882276,2.22248493820784,4,71.4285714285714,0,1,8,RJX,Sada Cruzeiro,3,2012
88,11,11,0,21.7436652770782,23.8048992973619,-1.90019072,-1.61409685291008,4,14.2857142857143,0.6,6,2,1,23.28762930977,21.4242878499349,0.843602624379026,1.11168860947182,4,64.2857142857143,0,1,8,JF Volei,Cimed,3,2012
89,6,7,0,23.2132504481936,21.5845292601169,0.099012143988991,0.440683326407319,4,60,-0.688,9,11,0,20.4566487730552,22.7666185656027,-0.948177828299861,-1.31273042053222,3,33.3333333333333,0,0,11,Volei Futuro,Volta Redonda,3,2012
90,2,3,1,24.2954589809636,20.8496058749838,0.730504284208133,1.95447051105821,3,73.3333333333333,0.4784,6,1,1,22.497454079147,21.6488586384954,0.672242036341422,1.80777590564443,4,66.6666666666667,0,1,11,Sada Cruzeiro,Sesi,3,2012
91,6,2,1,23.6967701144827,20.8727636132813,0.415618795248047,1.27488209950322,3,66.6666666666667,-1.176,8,10,1,22.3119174407824,22.400087913297,-0.124213208200016,-0.066262076932961,3,42.8571428571429,0,0,11,Cimed,Sao Bernardo,3,2012
92,5,8,1,23.738695144463,21.2438772369456,0.570165969236323,1.22539132919897,3,66.6666666666667,-0.4,7,6,0,21.727555300393,22.4008923767876,-0.21761513537536,1.634242048,3,57.1428571428571,0,1,11,Medley,RJX,3,2012
93,10,4,0,20.7338371805535,23.1260508856893,-1.0415950535704,-1.16923497468205,3,33.3333333333333,-1.464,12,9,0,20.5741966838362,24.2441521886208,-1.85677614893707,-1.46400089484593,3,13.3333333333333,0,1,11,America Volei,Londrina,3,2012
94,1,5,1,22.4197114861615,21.5790968246936,0.178311445114914,0.608990350187112,3,73.3333333333333,-0.6,12,11,0,21.1282655549959,24.1105861045562,-1.89127748232806,-0.957568,3,13.3333333333333,0,0,11,Minas,JF Volei,3,2012
95,8,10,0,21.8095339526259,22.2800703306376,-0.538243049524109,-0.299370566560013,6,40,0.696,2,3,0,24.3030338514375,22.0796846999871,0.963576408846564,2.37798795056628,6,68.75,1,1,17,Sao Bernardo,Sada Cruzeiro,3,2012
96,1,5,1,22.9357691889292,21.5966107930882,0.742649156091931,1.08719228014969,7,75,0.368,3,2,1,23.3174160915862,20.658210890625,1.21990567960258,1.48935088757746,7,68.75,1,1,18,Minas,Cimed,3,2012
97,7,6,1,21.6220442403144,22.0007139014301,-1.50496,0.025907891699712,7,60,0.4,4,1,1,23.3979632633176,22.185753577463,1.13779362907314,2.04622072451554,7,68.75,1,0,18,RJX,Sesi,3,2012
98,5,8,0,23.0709561155704,21.2351017895565,0.256132775389059,0.780313063359172,7,62.5,0.552,6,7,1,23.5706003585549,21.2676234080935,0.952546661125855,1.151777273961,7,62.5,1,1,19,Medley,Volei Futuro,3,2012
99,2,3,1,24.44242708115,21.4637477599896,-0.015596572633494,1.37086112707725,7,70.5882352941177,-1.1568,8,10,0,21.2476271621007,22.8240562645101,-0.83949645324801,-0.253009661546369,7,37.5,1,1,24,Sada Cruzeiro,Sao Bernardo,3,2012
100,3,2,1,23.2139328732689,20.4465687125,0.532495036198438,1.17592454368206,6,70.5882352941177,-0.4944,1,5,0,22.2686153511433,21.8372886344706,0.669753824119752,0.987029714389486,6,70.5882352941177,1,1,24,Cimed,Minas,3,2012
101,5,1,0,23.1983706106541,21.9886028619704,0.137734201223918,0.71023490325851,6,64.7058823529412,-0.12,7,6,1,21.5376353922515,22.0805711211441,0.22072631335977,1.5073936384,6,62.5,1,1,24,Sesi,RJX,3,2012
102,4,7,1,23.8564802868439,20.5474320598082,0.679209715191193,1.36203732890068,6,64.7058823529412,-1.0416,7,8,0,21.9900982257896,21.9880814316452,0.024250450687338,1.02797481235685,6,58.8235294117647,1,0,25,Volei Futuro,Medley,3,2012
103,1,5,1,22.6948922809147,22.1498309075764,0.394119324873545,0.735803059295802,7,72.2222222222222,0.19552,4,2,0,23.2511462986151,21.23725497,0.740739634945649,1.39148071006196,7,66.6666666666667,1,0,31,Minas,Cimed,3,2012
104,8,10,1,21.8481017296806,22.6592450116081,-1.03059443961929,-0.271597162598408,7,41.1764705882353,0.52544,3,3,0,23.95394166492,22.0209982079917,0.696688901661801,2.50239036045302,7,66.6666666666667,1,1,31,Sao Bernardo,Sada Cruzeiro,3,2012
105,5,6,1,21.5501083138012,21.7044568969153,-1.003968,0.376581050687816,7,64.7058823529412,0.76,3,7,1,23.6851842294751,20.7379456478465,1.48962986312055,1.5214218191688,7,66.6666666666667,2,0,4,RJX,Volei Futuro,4,2012
106,1,5,1,22.4759138247317,21.7598647260612,0.515295459898836,0.788642447436641,4,73.6842105263158,0.1008,2,3,1,24.043153331936,22.0567985663934,0.757351121329441,2.20191228836242,4,68.421052631579,2,1,4,Minas,Sada Cruzeiro,4,2012
107,2,3,1,24.0845226655488,21.5954388531147,-0.412477258106795,1.00588089706355,3,70,-0.48064,1,5,0,21.9307310597854,22.2578917808489,0.230913957949313,0.989623771511589,3,70,2,0,7,Sada Cruzeiro,Minas,4,2012
108,3,7,0,23.6814807169134,21.8570231849439,0.943367772152954,0.591703890496438,4,63.1578947368421,-0.008,4,6,1,22.5067533177076,22.0968988508655,0.901264840550252,1.40591491072,4,66.6666666666667,2,0,8,Volei Futuro,RJX,4,2012
109,4,6,0,22.7054026541661,22.4275190806924,-0.2031744,0.321011872440202,6,63.1578947368421,0.4064,3,7,1,23.6951845735307,22.1856185479551,0.873363112397151,0.617137455335043,6,65,2,1,14,RJX,Volei Futuro,4,2012
110,2,7,1,24.1561476588246,22.3484948383641,1.15469421772236,1.09869048991772,7,66.6666666666667,1.2249856,1,3,1,24.267618132439,21.2763510824918,1.40470471765084,2.16152983068993,7,71.4285714285714,3,1,21,Volei Futuro,Sada Cruzeiro,4,2012
