,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
10,11,7,0,21.4540636070265,25.0147489902007,-1.90519305030514,-1.38980839089448,3,0,-0.249728,12,9,0,21.8660327181906,22.5271775004661,-0.305391534474597,0.037381053492923,2,0,0,0,15,Canoas,JF Volei,11,2015
11,1,8,1,21.7817809540614,23.0717212621821,-0.424328607365185,-0.241461122496753,2,100,0.4064,5,5,1,21.8348663381808,23.132490364184,-0.800745493728614,0.342208149023634,2,100,0,0,15,America Volei,Brasil Volei Clube,11,2015
12,2,10,1,22.9849376500557,21.1935281174398,0.348907593728,0.792218137756133,2,100,0.52,4,2,1,23.621465397957,22.5721629828389,0.512522175479612,1.78471814478046,2,50,0,1,15,Voleisul/Paqueta,Funvic,11,2015
13,10,6,0,20.3333333333333,21.1333333333333,-0.6,-0.6,2,0,0,7,11,0,21.1540271750151,23.4283959967973,-1.20231301635206,-1.684473602048,2,50,0,1,15,Bento Volei,Sao Jose dos Campos,11,2015
14,9,6,1,22.7527720162761,22.8644041242672,-1.08192908448813,-0.017889456191476,2,100,1.925568,5,1,1,25.348442087165,21.5630637501415,1.93207118499464,1.69305006972733,3,100,0,1,15,Maringa,Sada Cruzeiro,11,2015
15,11,4,0,22.121984029729,23.4199153990503,0.34708306610068,-0.72891893328366,2,0,0.2073208397824,7,3,0,23.7237454072292,21.0642441030753,0.824315821177863,1.28150136290922,2,50,0,0,15,Minas,Sesi,11,2015
16,4,11,1,21.7232217400121,23.3427167974378,-0.854677409792,-0.561850413081648,4,66.6666666666667,1.08,1,8,1,22.5254247632492,23.1573770097457,0.206831102002597,-0.18991984896811,4,100,0,0,19,Sao Jose dos Campos,America Volei,11,2015
17,3,1,1,25.278753669732,21.0504510001132,2.2844637806116,2.14565694799571,4,100,0,11,6,0,20.8666666666667,21.7066666666667,-0.88,0,4,0,0,1,19,Sada Cruzeiro,Bento Volei,11,2015
18,3,1,0,24.156336269119,21.8403608000905,1.22757102448928,1.11652555839657,2,66.6666666666667,-1.08,5,10,0,22.9379501200446,21.8048224939518,0.233774510204906,0.180511567872,6,66.6666666666667,0,0,21,Sada Cruzeiro,Voleisul/Paqueta,11,2015
19,12,9,0,21.2928261745525,22.8217420003729,-0.768850873205448,-0.644313227579678,6,0,0,8,6,1,21.6933333333333,21.2986666666667,-0.104,0.6,2,33.3333333333333,0,1,21,JF Volei,Bento Volei,11,2015
20,8,3,0,22.9789963257834,21.8513952824603,0.811850592591243,0.05945265694229,6,33.3333333333333,-1.5053184,11,6,0,22.0022176130209,23.2915232994138,-0.614311564953181,1.35458246592962,6,50,0,0,21,Sesi,Maringa,11,2015
21,9,4,1,22.6975872237832,22.7359323192402,0.877666452880544,0.016864853373072,6,33.3333333333333,0.16736,4,2,1,23.7471723183656,22.6077303862711,0.81001774038369,1.82777451582437,6,66.6666666666667,0,1,21,Minas,Funvic,11,2015
22,8,5,0,22.1678930705447,23.6059922913472,-1.13719491781834,-1.04059639498289,7,50,-0.60224,10,7,1,21.9632508856212,23.8117991921605,-0.711846712715585,0.04072926078459,7,33.3333333333333,0,0,22,Brasil Volei Clube,Canoas,11,2015
23,5,5,1,22.1743144564357,22.9247938330778,-0.709755934254668,-0.632477115986313,4,66.6666666666667,0.2736,2,2,1,23.0377378546925,22.0461843090169,0.848014192306952,1.66221961265949,5,75,0,1,26,Brasil Volei Clube,Funvic,11,2015
24,6,3,1,23.2831970606267,20.9811162259682,1.04948047407299,0.447562125553832,5,50,-0.36,4,11,1,22.3785773920097,21.9408401046169,0.150519669534681,-0.9475788816384,7,75,0,0,26,Sesi,Sao Jose dos Campos,11,2015
25,9,4,0,22.1180697790265,22.2287458553922,0.502133162304435,-0.186508117301542,5,25,-1.343168,12,9,0,20.914260939642,22.2973936002983,-0.715450582063742,-0.370095157205661,5,0,0,0,26,Minas,JF Volei,11,2015
26,2,1,1,23.9750690152952,21.7722886400724,1.38205681959143,1.29322044671726,6,75,-1.41813248,4,8,0,21.287006477266,23.5259016077965,-0.434535118397922,-0.751935879174488,7,75,0,0,27,Sada Cruzeiro,America Volei,11,2015
27,11,6,0,21.1017740904167,23.533218639531,-1.4655432675905,-0.891449251962544,6,33.3333333333333,-0.76,9,10,0,22.6503600960357,22.0938579951615,-0.212980391836075,-0.2555907457024,6,50,0,1,27,Maringa,Voleisul/Paqueta,11,2015
28,10,7,0,21.610600708497,23.4894393537284,-1.12415444024411,-0.769477370172468,5,25,0,8,6,1,21.3946666666667,20.9189333333333,0.1168,0.68,6,50,0,0,27,Canoas,Bento Volei,11,2015
29,12,9,0,20.8314087517136,22.7879148802387,-0.815080698564358,-0.972360465650994,3,0,0.82272,4,8,0,21.6796051818128,23.8207212862372,-0.747628094718338,-1.00154870333959,2,60,0,1,29,JF Volei,America Volei,11,2015
30,7,5,0,21.7394515651486,23.3398350664622,-1.16780474740373,-1.10598169278905,3,50,-0.88,5,11,0,22.0528619136077,22.4026720836935,-0.279584264372255,-1.15806310531072,3,60,0,0,29,Brasil Volei Clube,Sao Jose dos Campos,11,2015
31,11,6,0,20.548085939,23.8265749116248,-1.7724346140724,-1.31315940157004,2,25,0,8,6,0,21.4490666666667,21.7351466666667,-0.50656,-0.056,2,40,0,1,29,Maringa,Bento Volei,11,2015
32,5,3,1,23.4765576485014,20.9348929807746,1.2395843792584,0.758049700443066,3,60,-1.2129536,2,2,1,23.430190283754,21.6369474472135,1.27841135384556,1.92977569012759,3,80,0,1,29,Sesi,Funvic,11,2015
33,9,4,1,22.6444558232212,21.8829966843138,0.801706529843548,0.250793506158766,3,40,1.36345594478592,2,1,1,24.1800552122361,22.0678309120579,1.4345763573738,1.95444005578186,2,80,0,1,29,Minas,Sada Cruzeiro,11,2015
34,10,7,1,22.2884805667976,23.1248848163161,-0.299323552195289,-0.015581896137974,5,40,0.28,8,10,1,23.1202880768285,21.3417530627958,0.42961568653114,0.39552740343808,5,60,0,1,2,Canoas,Voleisul/Paqueta,12,2015
35,8,11,0,22.2422895308862,23.0721376669548,-0.0837419278336,-0.623667411497804,6,50,0.92,1,1,1,24.3440441697889,21.6542647296464,1.74766108589904,2.16355204462549,6,83.3333333333333,0,1,5,Sao Jose dos Campos,Sada Cruzeiro,12,2015
36,3,8,1,22.3436841454502,22.4565770289898,0.060537114107852,0.00189752422533,7,66.6666666666667,0.776,11,6,0,20.6384687512,24.0612599292999,-1.65052752125603,0.683665972743697,7,20,0,0,6,America Volei,Maringa,12,2015
37,2,2,1,23.7441522270032,21.7095579577708,-0.696474360159813,1.62272908307645,7,83.3333333333333,0.1056,12,9,0,20.0651270013709,23.2303319041909,-1.3778883725208,-0.696076125764529,7,0,0,0,6,Funvic,JF Volei,12,2015
38,5,5,1,22.5415612521189,23.2718680531698,-0.534243797922988,-0.48478535423124,7,60,-0.72,4,10,1,22.9362304614628,21.3934024502367,0.543692549224912,0.516421922750464,4,66.6666666666667,0,0,6,Brasil Volei Clube,Voleisul/Paqueta,12,2015
39,6,3,0,23.1812461188011,21.7479143846197,0.391667503406717,0.006439760354453,7,50,0,7,6,1,22.1592533333333,21.5881173333333,0.194752,0.5552,7,50,0,0,6,Sesi,Bento Volei,12,2015
40,9,4,0,22.115564658577,22.506397347451,0.041365223874839,-0.399365195072987,7,33.3333333333333,0.0096,10,7,0,22.1507844534381,22.9399078530529,-0.212465516910379,-0.167416591372328,4,33.3333333333333,0,0,6,Minas,Canoas,12,2015
41,9,11,0,21.743831624709,23.2577101335639,-0.46699354226688,-0.898933929198243,6,42.8571428571429,0.92,11,6,0,20.86077500096,23.9990079434399,-1.72042201700482,0.146932778194958,5,16.6666666666667,0,1,11,Sao Jose dos Campos,Maringa,12,2015
42,12,9,0,20.2021016010967,23.5342655233527,-1.25206455885149,-1.50231069801664,5,0,1.01216,5,3,1,23.4449968950409,21.5483315076957,0.405151808283562,0.425201090327379,5,57.1428571428571,0,1,11,JF Volei,Sesi,12,2015
43,10,7,0,21.7206275627504,23.3519262824423,-0.439458841756231,-0.769972413528304,5,28.5714285714286,0.62966528,2,2,1,23.9453217816026,21.5176463662167,1.69818326646116,2.14382055210208,5,85.7142857142857,0,0,11,Canoas,Funvic,12,2015
44,6,10,0,21.2823177025036,22.1147219601893,-0.1208739250176,-0.16504596062007,5,57.1428571428571,-0.08,4,8,1,22.6249473163602,22.3152616231918,0.401518019380264,-0.201238962671672,5,71.4285714285714,0,1,11,Voleisul/Paqueta,America Volei,12,2015
45,1,1,1,24.2752353358311,21.2734117837171,1.50564545567314,1.79812886871924,6,85.7142857142857,-1.3616,5,5,1,23.0332490016951,21.5508277758692,0.212171716615008,-0.126233480781093,5,66.6666666666667,0,0,11,Sada Cruzeiro,Brasil Volei Clube,12,2015
46,12,9,0,20.6950146142107,24.2274124186822,-1.60165164708119,-1.80184855841331,1,0,1.1312,5,5,0,22.6665992013561,21.8406622206953,-0.030262626707994,-0.300986784624874,1,57.1428571428571,0,1,12,JF Volei,Brasil Volei Clube,12,2015
47,1,1,1,24.0201882686649,21.2587294269737,1.40451636453851,1.63850309497539,2,87.5,-0.45799621033984,5,3,1,24.1559975160327,21.7719985394899,0.92412144662685,0.940160872261904,2,62.5,0,1,13,Sada Cruzeiro,Sesi,12,2015
48,7,6,0,21.8774026666667,22.1704938666667,-0.88,-0.2441984,7,42.8571428571429,0,4,8,1,23.2499578530882,22.3022092985535,0.721214415504211,0.239008829862662,2,75,0,1,13,Bento Volei,America Volei,12,2015
49,11,6,1,21.888620000768,23.9992063547519,-2.01794769125792,-0.976337613603858,2,28.5714285714286,1.304,3,2,0,23.596257425282,21.6141170929733,1.15854661316893,1.51505644168166,2,75,0,1,13,Maringa,Funvic,12,2015
50,10,7,1,21.7765020502004,23.1215410259538,-0.151567073404985,-0.415977930822643,2,37.5,-0.92,9,11,0,22.1950652997672,23.8061681068511,-1.11914714335859,-1.32645048424858,2,37.5,0,0,13,Canoas,Sao Jose dos Campos,12,2015
51,7,10,0,21.4758541620029,22.8417775681515,-0.49669914001408,-0.532036768496056,2,50,0.56,9,4,1,22.6924517268616,22.0051178779608,0.28050784394161,-0.739539651149422,7,42.8571428571429,0,1,13,Voleisul/Paqueta,Minas,12,2015
52,9,6,0,21.3419221333333,21.8163950933333,-0.904,-0.39535872,2,37.5,0,6,4,1,22.9539613814893,21.6540943023686,0.624406275153288,-0.191631720919538,2,50,0,1,15,Bento Volei,Minas,12,2015
53,3,8,1,22.6799662824705,21.6817674388428,0.448429691286282,0.776971532403369,5,77.7777777777778,0.7088,7,7,1,21.6612016401603,22.8572328207631,-0.132782344658114,-0.733933273097862,5,44.4444444444444,0,1,18,America Volei,Canoas,12,2015
54,4,3,1,23.4047980128262,21.5775988315919,0.713334002725373,0.93929715730148,5,66.6666666666667,-0.08,8,10,0,21.2306833296023,23.0734220545212,-0.825629414796845,-0.186862461799629,5,44.4444444444444,0,0,18,Sesi,Voleisul/Paqueta,12,2015
55,5,5,1,22.9832793610849,21.0725297765563,0.17260496166161,0.375789898633605,6,62.5,0,9,6,0,21.1935377066667,21.9731160746667,-0.516286976,0.04416,3,33.3333333333333,0,1,18,Brasil Volei Clube,Bento Volei,12,2015
56,6,4,1,22.8831691051914,21.4432754418949,0.633092179099871,0.699525020122631,4,55.5555555555556,0.408,11,6,0,21.3508960006144,23.3193650838015,-0.981070090883087,0.517546222555966,6,25,0,0,19,Minas,Maringa,12,2015
57,10,11,0,22.1160522398137,23.2849344854809,-0.773594833813504,-1.09531771468688,7,33.3333333333333,0.28,12,9,0,20.1560116913686,24.2319299349458,-1.84147884673065,-0.956860900611623,7,0,0,0,20,Sao Jose dos Campos,JF Volei,12,2015
58,2,2,1,22.9970059402256,21.1312936743787,-0.15717948812785,1.12683729053514,7,77.7777777777778,0.8592,1,1,0,23.3761506149319,21.0869835415789,1.11080247598031,2.13084163570039,7,77.7777777777778,0,1,20,Funvic,Sada Cruzeiro,12,2015
59,6,5,0,22.4666234888679,21.018023821245,-0.061916030670712,0.100631918906884,4,55.5555555555556,-0.1616,3,3,1,23.4438384102609,21.7820790652735,0.951437725841184,0.952128697809523,4,70,0,1,22,Brasil Volei Clube,Sesi,12,2015
60,12,9,0,20.4448093530949,24.0655439479566,-1.68132131766495,-1.67318307738452,2,0,1.751168,1,1,1,23.3009204919455,21.0695868332632,1.28864198078425,2.10467330856031,2,80,0,1,22,JF Volei,Sada Cruzeiro,12,2015
61,4,8,0,22.2939730259764,22.1954139510742,-0.041256246970975,0.221577225922695,5,70,0.228199424,5,4,1,22.9065352841531,21.1146203535159,0.759620016098105,0.04669462326437,4,60,0,1,23,America Volei,Minas,12,2015
62,7,7,1,22.1789613121282,22.4357862566105,0.078746341276012,0.293774124273508,5,50,-0.336,11,6,0,21.0407168004915,23.2554920670412,-0.98485607270647,0.214036978044773,4,22.2222222222222,0,1,23,Canoas,Maringa,12,2015
63,9,11,1,22.372841791851,22.9479475883847,-0.418875867050803,-0.676254171749501,3,40,0.68,3,2,0,22.5976047521805,21.5050349395029,0.501469832428114,1.41204515334533,3,70,0,1,23,Sao Jose dos Campos,Funvic,12,2015
64,8,6,1,21.1148301653333,21.6584928597333,-0.9232,-0.2130295808,6,40,0,10,10,0,21.5045466636818,23.1787376436169,-0.860503531837476,-0.349489969439703,6,40,0,0,24,Bento Volei,Voleisul/Paqueta,12,2015
65,10,10,0,21.1636373309455,22.9029901148936,-0.797359312011264,-0.888402825469981,7,36.3636363636364,-0.664,12,9,0,20.8225141491425,24.2524351583653,-1.93854646190761,-0.965488720489299,7,0,0,1,10,Voleisul/Paqueta,JF Volei,1,2016
66,5,4,1,22.5652282273225,21.1316962828127,0.706473743279897,0.807696012878484,7,63.6363636363636,0.152,9,11,0,22.0982734334808,23.3583580707078,-1.1410033373996,-1.26116038739886,7,36.3636363636364,0,1,10,Minas,Sao Jose dos Campos,1,2016
67,7,6,1,21.2518641322667,21.2867942877867,-0.53856,0.02957633536,7,45.4545454545455,-0.6,1,1,1,23.6407363935564,21.3223361332772,1.6309135846274,2.28373864684825,7,81.8181818181818,0,1,10,Bento Volei,Sada Cruzeiro,1,2016
68,9,7,0,22.0765023830359,22.9486290052884,-0.537002926979191,-0.364980700581193,7,45.4545454545455,1.984216576,3,3,1,23.0350707282087,21.6256632522188,0.961150180672947,0.961702958247618,7,72.7272727272727,0,1,10,Canoas,Sesi,1,2016
69,4,8,0,22.0751784207811,21.9963311608594,-0.23300499757678,-0.022738219261844,7,63.6363636363636,0.5488,3,2,1,23.0780838017444,21.4040279516023,1.00117586594249,1.72963612267626,7,72.7272727272727,0,1,10,America Volei,Funvic,1,2016
70,7,6,0,20.9348246391467,22.0294354302293,-1.030848,-0.576338931712,7,41.6666666666667,-0.2,12,9,1,21.058011319314,23.7619481266922,-1.35083716952609,-0.572390976391439,7,8.33333333333333,0,0,17,Bento Volei,JF Volei,1,2016
71,9,7,0,21.9812019064287,22.8789032042307,-0.629602341583353,-0.491984560464955,7,41.6666666666667,0.681792,7,5,0,22.1732987910943,21.094419056996,-0.119494464874493,0.159210572300101,7,50,0,0,17,Canoas,Brasil Volei Clube,1,2016
72,10,10,0,21.2909098647564,22.7223920919148,-0.837887449609011,-0.910722260375985,7,33.3333333333333,1.264,1,1,1,23.9125891148451,20.9912022399551,1.90473086770192,2.4269909174786,7,83.3333333333333,0,1,17,Voleisul/Paqueta,Sada Cruzeiro,1,2016
73,11,6,1,21.8325734403932,22.9377269869663,-1.81435815300634,-0.187884858165176,7,30,1.60425472,3,3,1,22.948056582567,21.6205306017751,0.968920144538358,0.969362366598095,7,75,0,1,17,Maringa,Sesi,1,2016
74,3,2,1,23.5958003747289,21.4565556946152,-0.52574359050228,1.40094069275399,7,75,-0.333888,5,4,0,22.172182581858,21.1853570262502,0.446156810302787,0.237355698611496,7,58.3333333333333,0,0,21,Funvic,Minas,1,2016
75,4,8,0,21.9934760699582,22.7303982620208,-0.786403998061424,-0.618190575409475,7,58.3333333333333,-0.264,9,11,1,21.9586187467846,22.8066864565662,-0.712802669919681,-0.808928309919089,7,41.6666666666667,0,0,22,America Volei,Sao Jose dos Campos,1,2016
76,12,9,0,20.9464090554512,23.7595585013538,-1.94505705413196,-1.48066973562087,7,7.69230769230769,0.2384,11,6,0,22.1660587523146,23.4001815895731,-0.550307886532141,0.771229582435819,7,27.2727272727273,0,0,29,JF Volei,Maringa,1,2016
77,9,11,0,21.8868949974277,22.765349165253,-0.935100693640643,-0.770242135935745,7,38.4615384615385,1.104,10,10,0,21.0827278918051,23.0779136735319,-1.12857780830079,-0.479591975551763,7,30.7692307692308,0,1,29,Sao Jose dos Campos,Voleisul/Paqueta,1,2016
78,1,1,1,24.0300712918761,20.8429617919641,0.92361309163081,1.92378469416154,7,84.6153846153846,-1.61216,7,7,1,21.704961525143,22.5831225633846,-0.193587648371964,-0.18714661847829,7,46.1538461538462,0,0,29,Sada Cruzeiro,Canoas,1,2016
79,2,2,1,23.9433069664498,21.4985778890255,0.179405127598176,1.72075255420319,7,76.9230769230769,-0.6,6,6,1,21.4978597113173,21.7235483441835,-0.0610711453696,0.235328,7,46.1538461538462,0,0,29,Funvic,Bento Volei,1,2016
80,3,3,1,23.4084452660536,21.9964244814201,0.770667202180299,1.17513611563069,7,76.9230769230769,-0.433853952,4,8,1,22.1147808559666,22.5043186096167,-0.29455246032758,0.39120706389013,7,61.5384615384615,0,0,29,Sesi,America Volei,1,2016
81,8,5,0,22.0186390328755,20.9955352455968,-0.24953282453657,-0.295595571899594,7,45.4545454545455,0.451712,5,4,0,22.0710793988197,22.0149522876668,-0.24307455175777,-0.410115441110803,7,53.8461538461539,0,0,29,Brasil Volei Clube,Minas,1,2016
82,1,1,1,23.6740570335009,20.8243694335713,1.13889047330465,1.93902775532923,1,85.7142857142857,-2.1404544,11,6,0,22.0928470018517,22.9601452716584,-0.640246309225713,0.416983665948655,1,25,0,0,30,Sada Cruzeiro,Maringa,1,2016
83,3,3,1,23.6267562128429,21.397139585136,1.01653376174424,1.34010889250455,1,78.5714285714286,0.43414332817408,5,4,0,21.9235301857225,22.6119618301335,-0.794459641406216,-0.928092352888643,1,50,0,1,30,Sesi,Minas,1,2016
84,12,9,1,20.997127244361,23.367646801083,-1.35604564330557,-0.984535788496699,2,14.2857142857143,0.5997824,8,7,0,21.5139692201144,22.5164980507076,-0.554870118697571,-0.549717294782632,2,42.8571428571429,0,1,31,JF Volei,Canoas,1,2016
85,7,5,1,22.6149112263004,21.0630948631441,0.400373740370744,0.363523542480325,2,50,0.07488,4,8,0,21.4918246847733,22.9034548876933,-0.635641968262064,-0.087034348887896,2,57.1428571428571,0,0,31,Brasil Volei Clube,America Volei,1,2016
86,2,2,1,23.1946455731598,21.3188623112204,0.343524102078541,1.57660204336256,2,78.5714285714286,-0.816,10,10,1,21.4261823134441,22.9023309388255,-0.70286224664063,-0.18367358044141,2,35.7142857142857,0,0,31,Funvic,Voleisul/Paqueta,1,2016
87,9,11,0,21.9495159979422,22.7722793322024,-0.948080554912514,-0.816193708748596,2,35.7142857142857,-0.4,8,6,0,21.3182877690539,21.4188386753468,-0.24885691629568,-0.0117376,2,42.8571428571429,0,0,31,Sao Jose dos Campos,Bento Volei,1,2016
88,12,9,0,20.1977017954888,23.6941174408664,-1.68483651464446,-1.38762863079736,5,13.3333333333333,1.4745344,5,4,1,21.938824148578,22.4095694641068,-0.435567713124973,-0.542473882310914,6,53.3333333333333,0,1,5,JF Volei,Minas,2,2016
89,8,6,0,21.3879635485764,22.1350709402774,-0.4246784,-0.799085533036544,5,40,-0.6,11,6,0,22.2076109348147,23.6347828839934,-1.11219704738057,-0.266413067241076,6,23.0769230769231,0,1,5,Bento Volei,Maringa,2,2016
90,9,11,1,22.5596127983537,22.5511567990952,-0.158464443930011,-0.052954966998877,5,40,0.688,3,3,0,23.2214049702743,21.5177116681088,0.872087114003639,1.17548989327848,6,73.3333333333333,0,1,5,Sao Jose dos Campos,Sesi,2,2016
91,5,8,0,21.3434597478186,23.0227639101547,-0.429123198449139,-0.908513574609651,5,53.3333333333333,1.534505984,1,1,1,24.2059122934674,21.1928288801903,2.15122220426338,2.34159273398288,6,86.6666666666667,0,0,5,America Volei,Sada Cruzeiro,2,2016
92,10,10,0,21.5409458507553,23.5218647510604,-1.07030995968721,-1.1622897973125,5,33.3333333333333,-0.424,7,7,1,22.2111753760915,21.4131984405661,0.156103905041943,0.160226164173894,5,46.6666666666667,0,1,5,Voleisul/Paqueta,Canoas,2,2016
93,2,2,1,23.7557164585278,21.4550898489763,0.874819281662833,1.86128163469004,5,80,-0.81888,7,5,1,22.7919289810403,21.0004758905153,0.69081883398426,-0.07263154215992,5,53.8461538461539,0,0,5,Funvic,Brasil Volei Clube,2,2016
94,2,2,1,24.4045731668223,21.9640718791811,1.29985542533027,2.08902530775204,7,81.25,0.37036288,3,3,1,22.9771239762195,21.7741693344871,0.897669691202911,1.14039191462278,7,75,0,0,13,Funvic,Sesi,2,2016
95,9,11,0,22.607690238683,22.4409254392762,-0.326771555144009,-0.242363973599101,7,37.5,1.104,7,5,0,23.0335431848322,22.2003807124122,-0.047344932812592,-0.658105233727936,7,50,0,1,13,Sao Jose dos Campos,Brasil Volei Clube,2,2016
96,10,10,0,21.1660900139376,23.8174918008483,-1.45624796774977,-1.52983183785,7,31.25,0.008,11,6,1,22.9660887478517,23.6411596405281,-0.289757637904456,0.386869546207139,7,28.5714285714286,0,1,14,Voleisul/Paqueta,Maringa,2,2016
97,4,8,1,21.5747677982549,22.9682111281237,0.056701441240689,-0.326810859687721,7,56.25,-1.258176,12,9,0,20.258161436391,23.6552939526931,-1.51010290463789,-0.857912781113151,7,12.5,0,0,14,America Volei,JF Volei,2,2016
98,8,6,0,21.8437041721945,22.9080567522219,-0.93974272,-1.23926842642924,7,37.5,0.6,7,7,1,22.7689403008732,21.0638920857862,0.724883124033555,0.728180931339116,7,50,0,0,14,Bento Volei,Canoas,2,2016
99,2,1,0,23.9147298347739,21.4542631041523,1.51111237864372,1.32097776341071,7,81.25,-1.69076475582874,5,4,1,22.2510593188624,22.0276555712854,0.051545829500022,-0.033979105848732,7,56.25,0,0,14,Sada Cruzeiro,Minas,2,2016
100,6,5,1,23.3268345478658,21.9603045699298,0.720298992296596,0.362124053749926,7,53.3333333333333,-0.104,11,6,1,22.8728709982814,23.1629277124225,0.168193889676435,0.709495636965711,6,33.3333333333333,0,0,20,Brasil Volei Clube,Maringa,2,2016
101,3,3,0,22.7816991809756,21.8993354675897,0.613227009395391,0.518135752962329,7,70.5882352941177,-1.409728,12,9,0,20.7665291491128,23.7242351621545,-1.40808232371031,-0.886330224890521,6,11.7647058823529,0,0,20,Sesi,JF Volei,2,2016
102,7,7,0,22.6151522406986,21.9844470019623,-0.303681873266682,-0.020093500773156,7,47.0588235294118,0.59232,6,4,0,21.9341807884232,22.688791123695,-0.558763336399983,-0.627183284678985,7,52.9411764705882,0,1,23,Canoas,Minas,2,2016
103,1,1,1,24.1984505344858,21.2967438166552,1.80888990291498,1.65678221072857,7,82.3529411764706,-1.136,9,11,0,22.2861521909464,22.852740351421,-0.593891178879281,-0.847142647935271,7,35.2941176470588,0,0,26,Sada Cruzeiro,Sao Jose dos Campos,2,2016
104,8,6,1,22.6082966710889,22.7264454017776,-0.151794176,-0.391414741143388,7,41.1764705882353,0.4,3,3,1,22.9753593447805,21.4694683740717,0.814508602369863,0.712313531698225,6,72.2222222222222,0,0,26,Bento Volei,Sesi,2,2016
105,12,9,0,20.5632233192903,23.7293881297236,-1.74786921171556,-1.52646585896825,6,11.1111111111111,0.31552,2,2,1,24.0036585334578,21.9712575033448,1.87122024620163,1.98370889814101,7,82.3529411764706,0,1,26,JF Volei,Funvic,2,2016
106,10,10,0,21.18287201115,23.5539934406787,-1.56499837419981,-1.62386547028,7,29.4117647058824,1.176,6,5,1,23.7281343049593,21.7682436559438,0.889699242999941,-0.126484186982349,6,56.25,0,1,26,Voleisul/Paqueta,Brasil Volei Clube,2,2016
107,11,6,0,22.4982967986251,23.5970088366046,-1.85148652240507,-0.465444888258852,6,31.25,-0.2208,5,8,1,22.0598142386039,22.934568902499,-0.061448687750177,-0.469627479110317,7,58.8235294117647,0,1,26,Maringa,America Volei,2,2016
108,1,1,1,24.3587604275886,20.3707283866575,2.04711192233198,1.92542576858285,1,83.3333333333333,-1.08736,2,2,1,24.2695934934329,21.1770060026759,2.0969761969613,2.18696711851281,1,83.3333333333333,0,0,27,Sada Cruzeiro,Funvic,2,2016
109,11,6,0,22.5986374389001,24.1442737359504,-2.08118921792406,-0.972355910607082,2,29.4117647058824,-0.1264,6,4,1,22.3473446307386,22.501032898956,-0.047010669119986,-0.101746627743188,5,55.5555555555556,0,0,28,Maringa,Minas,2,2016
