,Date,month,year,home_team,away_team,home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result
31,18,10,2017,Jastrzebski,Gdansk,21.960000000000004,21.314666666666668,21.445333333333338,20.656533333333336,8,6,4,7,1,0,0.37600000000000006,0.008000000000000007,0.4,0.6000000000000001,3,4,0.0,0,66.66666666666666,66.66666666666666,0
32,18,10,2017,Czarni Radom,Bielsko-Biala,21.4624,20.232000000000003,21.7984,22.036,12,16,8,14,0,0,-0.4688000000000001,-0.9760000000000001,-0.7200000000000001,-0.4,5,7,0.0,0,25.0,0.0,1
33,18,10,2017,Bydgoszcz,Kielce,20.7424,19.563733333333335,21.816000000000006,22.312,13,14,15,13,0,1,-0.7312000000000001,-0.9712000000000003,-1.08,-1.08,6,5,0.0,0,25.0,25.0,1
34,19,10,2017,Cuprum,Kedzierzyn-Kozle,22.561866666666667,23.141333333333336,20.20853333333334,21.424,2,3,6,1,1,1,1.3152000000000001,1.1760000000000002,1.08,0.7200000000000001,7,7,0.0,0,100.0,100.0,0
35,20,10,2017,Belchatow,Cuprum,21.592000000000002,22.699493333333336,20.92,20.916826666666672,13,3,3,6,0,0,0.02400000000000002,0.6521600000000002,0.6000000000000001,0.56,2,1,0.0,0,33.33333333333333,80.0,1
36,21,10,2017,Jastrzebski,Rzeszow,21.808000000000007,21.528000000000006,21.756266666666672,22.443733333333338,9,8,4,2,0,0,0.10080000000000006,-0.35679999999999995,0.12000000000000005,-0.28,3,7,0.0,0,50.0,50.0,0
37,21,10,2017,Zawiercie,Olsztyn,19.824,22.184,22.301333333333332,19.693333333333335,15,2,10,5,0,1,-1.3360000000000003,1.1088000000000002,-1.3360000000000003,0.6000000000000001,6,3,0.0,0,0.0,100.0,1
38,21,10,2017,Kielce,Verva Warszawa,19.917653333333334,20.934826666666666,22.91626666666667,21.626453333333338,15,10,13,9,0,0,-1.3769600000000004,-0.36064,-0.2800000000000001,0.024000000000000077,3,4,0.0,0,20.0,40.0,0
39,21,10,2017,Kedzierzyn-Kozle,Czarni Radom,23.26306666666667,22.16992,21.7892,21.172053333333334,1,11,1,8,1,1,1.3408000000000002,0.22496,0.6000000000000001,0.12000000000000005,2,3,0.0,0,100.0,40.0,1
40,22,10,2017,Szczecin,GKS Katowice,22.12778666666667,22.684586666666668,21.21514666666667,21.502720000000004,8,7,12,10,1,1,0.7497600000000001,0.7830400000000002,0.03999999999999998,0.5360000000000001,5,4,0.0,0,60.0,60.0,0
41,23,10,2017,Gdansk,Bedzin,21.651733333333336,21.60810666666667,20.76522666666667,22.262613333333334,5,12,7,11,1,0,0.20640000000000003,-0.5065600000000001,-0.44000000000000006,-0.5040000000000001,5,5,0.0,0,75.0,40.0,1
42,25,10,2017,Jastrzebski,Bielsko-Biala,21.40640000000001,19.91893333333334,21.60501333333334,22.628800000000002,10,16,4,14,0,0,-0.11935999999999997,-1.3808000000000002,-0.10399999999999997,-0.9200000000000002,4,7,0.0,0,40.0,0.0,1
43,27,10,2017,Czarni Radom,Belchatow,22.069269333333338,22.34026666666667,22.270976000000005,21.269333333333336,11,10,8,3,0,1,-0.42003200000000007,0.6192000000000001,0.02400000000000002,-0.52,6,7,0.0,0,33.33333333333333,50.0,0
44,28,10,2017,Bydgoszcz,Kedzierzyn-Kozle,21.660586666666667,23.943786666666668,21.719466666666673,21.764693333333334,13,1,15,1,1,1,0.015040000000000053,1.6726400000000003,-0.264,0.9760000000000001,7,7,0.0,0,40.0,100.0,0
45,28,10,2017,Verva Warszawa,Bielsko-Biala,21.747861333333333,19.60181333333334,21.634496000000006,23.103040000000004,9,16,9,14,1,0,0.31148800000000004,-1.7046400000000004,-0.28,-1.3360000000000003,7,3,0.0,0,50.0,0.0,1
46,28,10,2017,Rzeszow,Gdansk,21.422400000000003,22.32138666666667,21.91498666666667,20.74551466666667,8,2,2,7,1,1,-0.08543999999999996,0.7651200000000001,0.08000000000000007,0.6800000000000002,7,5,0.0,0,60.0,80.0,0
47,28,10,2017,GKS Katowice,Kielce,22.347669333333336,20.267456000000003,21.322176000000006,23.333013333333337,6,15,10,13,1,0,0.8264320000000003,-1.7015680000000004,0.28,-1.4640000000000002,6,7,0.0,0,66.66666666666666,16.666666666666664,1
48,28,10,2017,Cuprum,Zawiercie,22.692928000000006,20.299200000000003,21.800128000000004,22.081066666666665,6,14,6,10,0,1,-0.0782719999999999,-0.8688000000000002,0.4640000000000001,0.0,7,7,0.0,0,66.66666666666666,25.0,1
49,28,10,2017,Bedzin,Szczecin,21.41981866666667,21.822229333333336,22.810090666666667,21.172117333333336,12,10,11,12,0,0,-1.0052480000000001,0.3998080000000001,-0.12000000000000005,0.664,5,6,0.0,0,33.33333333333333,50.0,1
50,29,10,2017,Olsztyn,Jastrzebski,21.9872,22.125120000000006,20.19466666666667,20.95067733333334,5,9,5,4,0,1,0.6870400000000003,0.5045120000000001,0.776,0.12,7,4,0.0,0,80.0,50.0,1
51,3,11,2017,Jastrzebski,Cuprum,22.366762666666673,22.394342400000006,22.16054186666667,21.360102400000006,9,4,4,6,0,1,-0.19639040000000002,0.13738240000000007,0.5168000000000001,-0.15200000000000002,5,6,0.0,0,42.857142857142854,71.42857142857143,1
52,3,11,2017,Gdansk,Szczecin,22.857109333333337,21.89778346666667,20.72974506666667,21.13769386666667,2,10,7,12,1,0,1.2120960000000003,0.11984640000000008,0.248,0.3312,6,6,0.0,0,83.33333333333334,42.857142857142854,0
53,4,11,2017,Rzeszow,Olsztyn,21.271253333333338,22.989760000000004,22.53198933333334,20.822400000000005,10,3,2,5,0,1,-0.6683520000000001,1.1496320000000004,-0.536,0.2800000000000001,7,6,0.0,0,50.0,83.33333333333334,1
54,4,11,2017,Belchatow,Bydgoszcz,22.032213333333335,21.128469333333335,21.13546666666667,22.37557333333334,10,13,3,15,1,0,0.6953600000000001,-0.587968,1.08,0.12000000000000005,7,7,0.0,0,60.0,33.33333333333333,1
55,4,11,2017,Kielce,Bedzin,19.413964800000002,21.335854933333337,23.66641066666667,22.688072533333337,15,11,13,11,0,1,-1.9612544000000005,-0.6041984000000002,-0.8240000000000002,-1.0032,7,7,0.0,0,14.285714285714285,42.857142857142854,1
56,4,11,2017,Kedzierzyn-Kozle,Verva Warszawa,24.155029333333335,22.398289066666667,21.211754666666668,21.107596800000007,1,9,1,9,1,1,1.9381120000000005,0.8491904000000001,1.08,0.6192000000000002,7,7,0.0,0,100.0,57.14285714285714,1
57,4,11,2017,Bielsko-Biala,GKS Katowice,19.48145066666667,22.87813546666667,23.482432000000003,20.257740800000004,16,5,14,10,0,1,-1.9637120000000006,1.2611456000000003,-0.7200000000000001,0.6288000000000001,7,7,0.0,0,0.0,71.42857142857143,0
58,6,11,2017,Zawiercie,Czarni Radom,20.159360000000003,21.775415466666672,21.904853333333335,21.976780800000004,15,12,10,8,0,0,-0.8950400000000003,-0.5360256000000001,-0.8688000000000002,-0.504,7,7,0.0,0,20.0,28.57142857142857,0
59,8,11,2017,Kedzierzyn-Kozle,Bielsko-Biala,24.37402346666667,20.585160533333337,21.469403733333333,23.935945600000004,1,16,1,14,1,0,1.9504896000000005,-1.9709696000000005,1.2640000000000002,-1.6688000000000003,4,4,0.0,0,100.0,0.0,1
60,9,11,2017,Belchatow,Verva Warszawa,22.625770666666668,22.418631253333334,20.908373333333337,21.936077440000005,6,9,3,9,1,0,1.1562880000000002,0.2793523200000001,1.4640000000000002,0.09536000000000017,5,5,0.0,0,66.66666666666666,50.0,1
61,10,11,2017,Olsztyn,Gdansk,22.858474666666673,22.73568746666667,21.72458666666667,21.533796053333337,5,4,5,7,0,0,0.31970560000000026,0.5696768000000002,1.2208,1.1440000000000001,6,7,0.0,0,71.42857142857143,71.42857142857143,0
62,10,11,2017,Cuprum,Rzeszow,21.382140586666672,22.083669333333336,22.088081920000004,22.492258133333337,6,7,6,2,0,1,-0.49009408000000004,0.0653184,0.5712000000000002,-0.02400000000000002,7,6,0.0,0,62.5,57.14285714285714,0
63,11,11,2017,Bedzin,Bielsko-Biala,21.468683946666673,19.334795093333337,22.85045802666667,24.148756480000003,12,16,11,14,0,0,-0.8833587200000003,-2.1767756800000004,0.10399999999999997,-1.9350400000000003,7,3,0.0,0,37.5,0.0,1
64,12,11,2017,Bydgoszcz,Zawiercie,20.902775466666668,20.367488,22.900458666666673,21.68388266666667,13,15,15,10,0,0,-1.0703744000000002,-0.9160320000000002,-0.8112000000000001,-0.2,7,6,0.0,0,28.57142857142857,16.666666666666664,1
65,13,11,2017,Szczecin,Kielce,22.468226773333335,20.231171840000002,21.360155093333336,23.333128533333337,10,14,12,13,1,1,0.49587712000000006,-1.1690035200000004,-0.16800000000000004,-1.7712000000000003,7,7,0.0,0,50.0,25.0,1
66,14,11,2017,Kedzierzyn-Kozle,Olsztyn,24.49921877333334,22.36677973333334,20.042189653333335,21.539669333333336,1,6,1,5,1,0,2.1603916800000005,0.05576448000000023,1.6112000000000004,-0.376,6,4,0.0,0,100.0,62.5,1
67,16,11,2017,Belchatow,Zawiercie,23.3672832,20.293990400000002,21.52669866666667,22.347106133333337,4,15,3,10,1,0,1.5250304000000003,-1.3328256000000003,1.7712000000000003,-0.7600000000000001,7,4,0.0,0,71.42857142857143,14.285714285714285,1
68,17,11,2017,Bielsko-Biala,Szczecin,20.267836074666672,22.97458141866667,24.719005184000004,20.754790741333338,16,8,14,12,0,1,-2.1414205440000003,0.9967016960000001,-0.9760000000000001,0.66496,6,4,0.0,0,0.0,55.55555555555556,1
69,18,11,2017,Rzeszow,Czarni Radom,21.546935466666667,21.580332373333338,21.91380650666667,21.821424640000004,5,12,2,8,1,1,0.25225472000000004,-0.2288204800000001,0.17120000000000002,-0.2032,7,7,0.0,0,62.5,37.5,1
70,18,11,2017,Jastrzebski,Bydgoszcz,22.89341013333334,21.722220373333336,21.195100160000003,22.32036693333334,9,13,4,15,1,1,0.44288768000000006,-0.2562995200000001,1.0134400000000001,-0.504,7,6,0.0,0,50.0,37.5,1
71,18,11,2017,Belchatow,GKS Katowice,23.960493226666667,23.452508373333337,21.954692266666672,21.206192640000005,2,5,3,10,1,1,1.8200243200000004,1.4089164800000002,2.0169600000000005,0.9030400000000002,2,7,0.0,0,75.0,75.0,1
72,18,11,2017,Zawiercie,Verva Warszawa,20.968525653333337,22.734905002666668,23.144351573333335,22.815528618666672,15,10,10,9,0,0,-1.6662604800000003,-0.376518144,-0.8950400000000003,-0.523712,2,7,0.0,0,12.5,44.44444444444444,0
73,18,11,2017,Kedzierzyn-Kozle,Bedzin,23.839375018666672,22.57494715733334,19.83375172266667,23.080366421333338,1,11,1,11,1,1,1.9283133440000004,-0.3066869760000003,1.4889600000000003,-1.20256,4,7,0.0,0,100.0,44.44444444444444,1
74,19,11,2017,Olsztyn,Cuprum,21.69342378666667,21.02571246933334,21.471735466666672,21.550465536000004,6,9,5,6,0,0,-0.15538841599999983,-0.592075264,0.7766400000000002,-0.7216000000000001,5,7,0.0,0,55.55555555555556,55.55555555555556,1
75,19,11,2017,Kielce,Gdansk,19.85160413866667,22.348549973333334,23.66650282666667,21.30703684266667,14,3,13,7,0,1,-1.5352028160000004,0.6557414400000001,-0.2592000000000002,1.1152000000000002,6,7,0.0,0,22.22222222222222,75.0,0
76,21,11,2017,Bielsko-Biala,Bydgoszcz,20.33426885973334,21.444442965333337,23.895204147200005,22.856293546666674,16,13,14,15,1,0,-1.5131364352000003,-0.8050396160000002,-0.5808000000000002,-1.0032,4,3,0.0,0,10.0,33.33333333333333,1
77,22,11,2017,GKS Katowice,Kedzierzyn-Kozle,23.162006698666673,23.92150001493334,21.964954112000004,19.467001378133336,6,1,10,1,0,1,0.5271331840000002,1.9426506752000003,0.8240000000000001,1.3808000000000002,4,4,0.0,0,66.66666666666666,100.0,0
78,22,11,2017,Belchatow,Gdansk,24.168394581333335,23.545506645333337,21.96375381333334,21.512296140800004,2,3,3,7,1,1,2.0560194560000005,1.124593152,2.2135680000000004,1.4921600000000002,4,3,0.0,0,77.77777777777779,77.77777777777779,1
79,23,11,2017,Rzeszow,Zawiercie,21.937548373333335,20.89482052266667,21.78104520533334,22.675481258666668,4,16,2,10,1,0,0.6018037760000001,-1.5330083840000002,0.5369600000000001,-1.2080000000000002,5,5,0.0,0,66.66666666666666,11.11111111111111,0
80,24,11,2017,Szczecin,Kedzierzyn-Kozle,22.499665134933338,24.13720001194667,20.72383259306667,18.44026776917334,10,1,12,1,0,1,0.5973613568000002,2.1541205401600005,0.4656,1.7046400000000004,7,2,0.0,0,50.0,100.0,0
81,24,11,2017,Kielce,Bielsko-Biala,20.347949977600003,21.26741508778667,24.599868928000003,22.716163317760007,16,15,13,14,0,1,-1.8281622528000006,-0.6105091481600002,-0.8073600000000003,-1.9480320000000004,5,3,0.0,0,20.0,18.181818181818183,0
82,25,11,2017,Czarni Radom,Olsztyn,21.51426589866667,22.48807236266667,22.157139712000003,21.244055040000006,12,5,8,5,0,1,-0.5830563840000001,0.4756892672000002,-0.1808,-0.5008,7,6,0.0,0,33.33333333333333,60.0,1
83,25,11,2017,Bydgoszcz,Rzeszow,20.755554372266673,21.630038698666667,23.28503483733334,21.584836164266672,13,4,15,2,0,0,-1.2440316928000001,0.2814430208000001,-0.048960000000000115,0.1808,4,2,0.0,0,30.0,60.0,0
84,25,11,2017,Bedzin,Belchatow,21.659957725866676,24.334715665066668,23.314293137066674,21.63766971733334,12,2,11,3,0,1,-0.6453495808000003,2.2448155648000006,0.4832,-0.21600000000000003,7,3,0.0,0,40.0,80.0,0
85,25,11,2017,GKS Katowice,Zawiercie,21.396272025600005,20.87585641813334,22.571963289600003,22.220385006933334,6,15,10,10,0,1,-0.17829345279999992,-1.0264067072000003,0.05920000000000003,-0.7664000000000002,3,2,0.0,0,60.0,20.0,0
86,26,11,2017,Verva Warszawa,Jastrzebski,22.347924002133336,23.314728106666674,22.37242289493334,21.02274679466667,8,7,9,4,1,1,-0.10121451520000002,0.9543101440000001,0.37600000000000006,-0.5040000000000001,7,7,0.0,0,50.0,55.55555555555556,1
87,27,11,2017,Cuprum,Gdansk,20.887236642133338,22.903071982933337,22.373705762133337,22.209836912640004,9,3,6,7,0,0,-1.0736602112,0.2996745216000001,0.25696000000000013,0.593728,7,5,0.0,0,50.0,70.0,0
88,29,11,2017,Czarni Radom,Jastrzebski,22.34474605226667,23.118449152000004,21.859045102933337,22.151530769066667,11,8,8,4,1,0,0.13355489279999994,0.16344811520000002,0.4553600000000001,-1.0032,4,3,0.0,0,40.0,50.0,0
89,1,12,2017,Rzeszow,Verva Warszawa,22.154030958933337,23.21167253504,21.56786893141334,22.364604982613336,4,7,2,9,1,1,0.6251544166400002,0.51902838784,0.2295680000000001,-0.2189696,6,5,0.0,0,63.63636363636363,54.54545454545454,0
90,2,12,2017,Jastrzebski,GKS Katowice,23.494759321600004,20.717017620480007,21.521224615253335,23.057570631680004,7,8,4,10,1,0,0.7307584921600001,-0.74263476224,1.4107520000000002,0.1224320000000001,3,7,0.0,0,54.54545454545454,54.54545454545454,1
91,2,12,2017,Gdansk,Bielsko-Biala,23.24245758634667,21.57393207022934,22.367869530112007,22.332930654208006,3,15,7,14,1,1,0.4397396172800001,-0.2884073185280002,-0.2016,-1.3584256000000006,5,7,0.0,0,72.72727272727273,25.0,1
92,2,12,2017,Belchatow,Szczecin,24.467772532053335,21.83973210794667,20.776802440533338,21.019066074453338,2,10,3,12,1,0,2.3958524518400006,0.2778890854400002,2.3708544000000007,0.331968,7,7,0.0,0,81.81818181818183,45.45454545454545,1
93,2,12,2017,Zawiercie,Bedzin,21.70068513450667,20.794632847360006,21.37630800554667,23.65143450965334,13,12,10,11,1,0,-0.2211253657600002,-1.1162796646400004,-0.9160320000000002,-1.3620480000000001,7,7,0.0,0,27.27272727272727,36.36363636363637,1
94,2,12,2017,Kedzierzyn-Kozle,Kielce,23.74976000955734,20.43835998208,18.59221421533867,24.2398951424,1,16,1,13,1,0,1.9232964321280004,-1.6625298022400006,1.5911680000000001,-2.0169600000000005,7,7,0.0,0,100.0,18.181818181818183,1
95,4,12,2017,Cuprum,Czarni Radom,21.309789313706673,21.675796841813337,22.818964609706672,22.48723608234667,9,11,6,8,0,0,-1.05892816896,-0.49315608576000014,0.005568000000000101,-0.5625600000000001,7,5,0.0,0,45.45454545454545,36.36363636363637,0
96,4,12,2017,Olsztyn,Bydgoszcz,22.12379122346667,20.90444349781334,22.12857736533334,23.478027869866672,7,14,5,15,0,0,-0.2194485862399999,-1.3952253542400002,1.2213120000000002,-1.4025600000000003,7,7,0.0,0,54.54545454545454,27.27272727272727,1
97,8,12,2017,Bydgoszcz,Cuprum,20.60355479825067,20.88783145096534,23.262422295893337,22.65517168776534,14,9,15,6,0,0,-1.3161802833920002,-1.0471425351680002,-0.4391680000000001,-1.17728,4,4,0.0,0,25.0,41.66666666666667,0
98,9,12,2017,Belchatow,Kielce,24.47421802564267,19.41735465233067,20.82144195242667,24.391916113920004,2,16,3,13,1,0,2.3166819614720007,-1.9300238417920006,2.2966835200000006,-2.2135680000000004,7,7,0.0,0,83.33333333333334,16.666666666666664,1
99,10,12,2017,Czarni Radom,Gdansk,21.74063747345067,23.72729940241067,21.829788865877337,21.76096229075627,10,3,8,7,1,1,-0.1945248686080001,0.9517916938240002,-0.23571199999999998,0.6749824,6,7,0.0,0,41.66666666666667,75.0,0
100,10,12,2017,Szczecin,Zawiercie,21.671785686357335,22.210548107605337,21.715252859562675,21.301046404437336,11,12,12,10,0,1,-0.17768873164799986,0.22309970739199986,0.17248000000000002,-0.013120000000000132,7,7,0.0,0,41.66666666666667,33.33333333333333,1
101,11,12,2017,Bedzin,Jastrzebski,20.835706277888004,23.49580745728,23.77114760772267,21.516979692202668,13,6,11,4,0,1,-1.2930237317120004,0.9846067937280001,-0.21344000000000007,-0.20256000000000007,7,7,0.0,0,33.33333333333333,58.333333333333336,1
102,12,12,2017,Verva Warszawa,Olsztyn,23.569338028032004,22.17903297877334,22.09168398609067,21.58286189226667,7,5,9,5,1,1,1.0152227102720002,0.024441131008000078,0.9008000000000002,-1.0006400000000002,7,7,0.0,0,58.333333333333336,58.333333333333336,1
103,13,12,2017,GKS Katowice,Rzeszow,20.873614096384006,21.92322476714667,23.146056505344003,22.254295145130673,9,5,10,2,0,0,-0.9941078097920001,-0.09987646668799999,-0.55264,0.54464,7,7,0.0,0,50.0,58.333333333333336,0
104,13,12,2017,Bydgoszcz,Gdansk,20.149510505267205,23.531839521928536,23.60993783671467,21.808769832605016,14,3,15,7,0,1,-1.6529442267136003,1.1614333550592002,-0.9513344000000001,0.93998592,5,3,0.0,0,23.076923076923077,76.92307692307693,0
105,17,12,2017,GKS Katowice,Cuprum,20.76555794377387,21.710265160772273,23.650178537608536,21.79080401687894,9,8,10,6,0,1,-1.3952862478336003,-0.23771402813440012,-1.0421120000000001,-0.341824,4,7,0.0,0,46.15384615384615,46.15384615384615,0
106,18,12,2017,Bielsko-Biala,Zawiercie,21.12581232285014,21.888438486084272,22.999677856699737,21.40083712354987,15,13,14,10,0,0,-0.8307258548224002,-0.02152023408640011,0.13535999999999992,-0.21049600000000013,7,7,0.0,0,23.076923076923077,30.76923076923077,0
107,20,12,2017,Cuprum,Verva Warszawa,22.01821212861782,23.605470422425604,21.63264321350315,22.223347188872538,8,5,6,9,1,1,0.2098287774924799,1.2121781682176,-0.19554559999999993,0.4248243200000001,3,7,0.0,0,50.0,61.53846153846154,0
108,22,12,2017,Olsztyn,GKS Katowice,22.293226383018673,20.812446355019098,22.016289513813337,23.57014283008683,6,9,5,10,0,0,-0.3804470951936,-1.5162289982668802,1.1770496000000001,-0.30205439999999995,7,5,0.0,0,53.84615384615385,42.857142857142854,1
109,22,12,2017,Czarni Radom,Bydgoszcz,21.792509978760535,19.4529417375471,22.01383109270187,23.88795026937174,11,14,8,15,0,0,-0.5556198948864002,-1.9223553813708805,-0.5885696,-1.3220480000000001,7,7,0.0,0,38.46153846153847,21.428571428571427,1
110,22,12,2017,Belchatow,Bielsko-Biala,24.71270775384747,21.380649858280115,20.590486895274672,22.959742285359788,2,15,3,14,1,0,2.4533455691776007,-0.8645806838579202,2.4373468160000007,-1.6867404800000005,7,4,0.0,0,84.61538461538461,21.428571428571427,1
111,23,12,2017,Gdansk,Kedzierzyn-Kozle,23.825471617542828,23.99980800764587,20.780349199417344,17.940438038937604,3,1,7,1,1,1,1.5291466840473604,2.1386371457024005,0.4387200000000001,1.5637120000000004,7,7,0.0,0,78.57142857142857,100.0,0
112,23,12,2017,Jastrzebski,Szczecin,22.996645965824,21.697428549085867,21.493583753762135,21.49220228765014,7,11,4,12,0,1,0.5876854349824001,0.057849014681600114,1.5286016000000004,-0.13442560000000003,7,7,0.0,0,53.84615384615385,46.15384615384615,0
