,Date,month,year,home_team,away_team,home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result
94,10,3,2012,Kedzierzyn-Kozle,Kielce,23.808177098507795,21.92344864909883,21.912784815701208,23.362085104049566,3,7,3,8,1,0,1.3141832568357261,-0.8952867200123276,0.8897354752000004,-1.2573514752000001,1,1,1.3360000000000003,1,73.68421052631578,31.57894736842105,1
95,10,3,2012,Olsztyn,Gdansk,20.79520812043797,22.43946968445372,23.637349963300213,22.619722665362204,9,10,10,10,1,1,-1.199927364855268,-0.6841336124232178,-1.4964541440000003,-1.5554037760000008,7,7,-0.8800000000000001,3,22.22222222222222,22.22222222222222,1
96,11,3,2012,Bydgoszcz,Jastrzebski,22.06517366558694,21.74159623852865,21.842080043870265,23.100037027358926,4,5,6,7,0,0,-0.019500466527797133,-1.0505103399932396,0.6435906560000002,-0.6596029440000001,4,7,0.03999999999999998,1,61.111111111111114,55.55555555555556,1
97,11,3,2012,Belchatow,Verva Warszawa,24.819650006293614,20.84619465329041,21.08720771369058,23.539694791587582,1,8,1,5,1,0,2.3696739072048896,-1.4469920994878822,2.1184617472000005,-1.4797089792000002,1,1,0.8880000000000001,1,89.47368421052632,31.57894736842105,1
98,12,3,2012,Bydgoszcz,Jastrzebski,22.65213893246955,21.526610324156255,21.606997368429546,23.48002962188714,4,5,6,7,1,0,0.5843996267777624,-1.4404082719945919,1.1148725248000004,-1.1276823552000002,1,1,0.6320000000000001,1,63.1578947368421,52.63157894736842,0
99,14,3,2012,Gdansk,Olsztyn,22.001575747562978,21.536166496350376,22.995778132289765,22.959879970640173,10,9,10,10,0,1,-0.9473068899385743,-0.5599418918842144,-0.49907558400000007,-1.0728028160000007,4,4,0.30400000000000016,3,21.052631578947366,26.31578947368421,1
100,21,3,2012,Verva Warszawa,Belchatow,20.610289055965662,24.855720005034893,23.831755833270066,20.8030995042858,8,1,5,1,0,1,-1.757593679590306,2.4957391257639117,-0.27759974400000004,1.7593866240000002,7,7,-1.3104000000000002,1,30.0,90.0,0
101,21,3,2012,Kielce,Kedzierzyn-Kozle,21.438758919279067,24.146541678806237,23.789668083239654,21.430227852560968,7,2,8,3,0,1,-1.116229376009862,1.451346605468581,-0.04151193600000014,1.5352949760000003,7,7,-1.4688000000000003,1,30.0,75.0,0
102,21,3,2012,Jastrzebski,Bydgoszcz,21.621288259325006,22.00171114597564,22.664023697509712,21.685597894743637,5,4,7,6,1,0,-0.9523266175956735,0.2675197014222099,-0.055430655999999745,-0.27133849599999993,7,7,-0.30560000000000015,1,55.00000000000001,60.0,1
103,21,3,2012,Olsztyn,Gdansk,21.578933197080303,22.301260598050384,23.067903976512138,22.746622505831812,9,10,10,10,0,1,-0.8479535135073716,-0.35784551195085945,-0.7971633152000003,-1.6443230208000008,7,7,-0.6432000000000002,3,25.0,25.0,0
104,21,3,2012,AZS Czestochowa,Rzeszow,22.084619621292877,23.640429664086817,23.67184133249618,20.603537296978484,6,3,4,2,0,1,-0.8845056206302297,1.6917157874680155,-0.30808985600000016,0.3707509760000001,7,7,-0.8992000000000001,1,35.0,75.0,0
105,22,3,2012,Jastrzebski,Bydgoszcz,21.897030607460007,22.041368916780513,22.571218958007773,21.94847831579491,5,4,7,6,1,0,-0.5618612940765388,0.014015761137767896,0.15565547520000023,-0.4170707968,1,1,-0.04448000000000013,1,57.14285714285714,57.14285714285714,1
106,28,3,2012,Gdansk,Olsztyn,22.84100847844031,21.863146557664244,22.797298004665453,23.454323181209713,9,10,10,10,1,0,0.3137235904393125,-1.2783628108058975,0.0007395327999999424,-1.2582422528000006,7,7,1.1145600000000004,3,28.57142857142857,23.809523809523807,1
107,4,4,2012,Kedzierzyn-Kozle,Rzeszow,23.63723334304499,23.762343731269457,21.064182282048776,20.38282983758279,2,3,3,2,1,1,1.3610772843748649,1.7533726299744123,1.1117883801600004,0.6966007808000001,7,7,0.08000000000000007,2,76.19047619047619,76.19047619047619,0
108,4,4,2012,Verva Warszawa,Bydgoszcz,20.021564578105867,21.933095133424413,24.065404666616054,22.35878265263593,9,5,5,6,0,0,-2.006074943672245,-0.3887873910897857,-0.8220797952000001,-0.73365663744,7,7,-0.52,2,28.57142857142857,54.54545454545454,0
109,4,4,2012,Kielce,AZS Czestochowa,21.071007135423255,21.567695697034303,23.351734466591726,23.787473065996945,8,6,8,4,0,0,-1.0929835008078896,-1.1076044965041838,-0.2332095488000001,-1.0920062566400004,7,7,0.08000000000000007,2,28.57142857142857,33.33333333333333,0
110,5,4,2012,Belchatow,Jastrzebski,24.884576004027917,22.317624485968008,20.175812936761975,22.35697516640622,1,5,1,7,1,1,2.5965913006111294,-0.04948903526123105,2.2947693977600006,-0.7021458841600001,7,7,0.9200000000000002,2,90.47619047619048,59.09090909090909,1
111,5,4,2012,Kedzierzyn-Kozle,Rzeszow,22.709786674435993,24.009874985015568,21.851345825639022,20.106263870066233,3,2,3,2,0,1,0.48886182749989193,2.00269810397953,0.2894307041280002,1.1572806246400003,1,1,-0.536,2,72.72727272727273,77.27272727272727,1
112,6,4,2012,Belchatow,Jastrzebski,24.067660803222335,22.054099588774406,20.34065034940958,22.045580133124975,1,5,1,7,1,0,2.277273040488904,-0.23959122820898485,2.0358155182080004,-0.7617167073280002,1,1,0.9360000000000002,2,90.9090909090909,56.52173913043478,1
113,10,4,2012,Jastrzebski,Belchatow,21.90994633768619,24.3874619759112,22.769797439833315,20.53918694619433,5,1,7,1,0,1,-0.791672982567188,2.4218184323911234,0.5245243801600002,2.0075092992000005,4,4,-1.3488000000000002,2,54.166666666666664,91.30434782608695,0
114,10,4,2012,Bydgoszcz,Verva Warszawa,22.613142773406196,19.817251662484693,21.687026122108747,24.31899039995951,4,9,6,5,1,0,0.2889700871281715,-2.2048599549377963,0.6918980198400004,-1.7837671833600004,6,6,1.016,2,56.52173913043478,27.27272727272727,1
115,10,4,2012,Rzeszow,Kedzierzyn-Kozle,23.657899988012456,23.117829339548795,21.035011096052987,21.931076660511216,3,2,2,3,0,1,1.202158483183624,0.7910894619999136,1.9845508710400006,1.4282359808000002,5,5,0.028800000000000048,2,73.91304347826086,73.91304347826086,1
116,11,4,2012,AZS Czestochowa,Kielce,22.254156557627443,21.756805708338604,23.929978452797556,23.68138757327338,6,8,4,8,1,0,-0.48608359720334704,-1.2743868006463117,-0.6464718848000002,-1.4058811801600002,7,7,0.33599999999999997,2,36.36363636363637,27.27272727272727,1
117,11,4,2012,Rzeszow,Kedzierzyn-Kozle,23.526319990409966,22.694263471639037,21.02800887684239,22.144861328408975,2,3,2,3,1,0,1.1617267865468992,0.43287156959993095,1.7876406968320004,0.9425887846400003,1,1,0.22304000000000004,2,75.0,70.83333333333334,1
118,17,4,2012,Kedzierzyn-Kozle,Jastrzebski,22.28874411064456,21.807957070148955,22.78255572939385,22.695837951866654,3,5,3,7,0,0,-0.2537027443200553,-0.8333383860537504,0.6315445633024002,-1.2093733658624002,6,7,0.44000000000000006,2,68.0,52.0,0
119,17,4,2012,Belchatow,Rzeszow,23.989969580728964,23.88772265899464,20.711349556955465,20.955740434807243,1,2,1,2,1,1,2.137454745912899,1.5293814292375196,2.2286524145664006,0.5258244997120002,7,6,0.44000000000000006,3,91.66666666666666,76.0,0
120,17,4,2012,Bydgoszcz,AZS Czestochowa,23.09051421872496,22.703325246101954,21.149620897687,23.993982762238048,4,6,6,4,1,1,0.8311760697025373,0.01113312223732238,1.1535184158720004,-0.47360500531200034,7,6,0.08000000000000007,1,58.333333333333336,39.130434782608695,0
121,18,4,2012,Kedzierzyn-Kozle,Jastrzebski,21.98099528851565,22.196365656119166,22.97604458351508,22.306670361493325,3,5,3,7,0,1,-0.6029621954560442,-0.26667070884300037,0.10523565064192009,-0.5674986926899201,1,1,-0.04799999999999993,2,65.38461538461539,53.84615384615385,1
122,18,4,2012,Belchatow,Rzeszow,23.341975664583174,23.810178127195712,21.26907964556437,20.914592347845797,1,2,1,2,0,1,1.3099637967303193,1.6235051433900156,1.3829219316531205,0.8206595997696002,1,1,-0.04799999999999993,3,88.0,76.92307692307693,0
123,18,4,2012,Bydgoszcz,AZS Czestochowa,22.592411374979967,22.402660196881563,21.159696718149604,23.31518620979044,4,6,6,4,0,1,0.46494085576202987,0.20890649778985793,0.7228147326976004,-0.17888400424960027,1,1,-0.13599999999999995,1,56.00000000000001,41.66666666666667,0
124,21,4,2012,Jastrzebski,Kedzierzyn-Kozle,22.107092524895336,22.53479623081252,22.79533628919466,22.730835666812066,5,3,7,3,0,1,-0.6133365670744003,-0.0823697563648354,0.2196195041280002,0.1540710277120002,3,3,-0.3616000000000001,2,51.85185185185185,66.66666666666666,1
125,21,4,2012,AZS Czestochowa,Bydgoszcz,22.002128157505254,22.033929099983975,22.612148967832354,21.007757374519684,6,5,4,6,1,0,0.3671251982318864,0.17195268460962393,-0.11717750784000014,0.013074690048000104,3,3,0.30879999999999996,1,44.0,53.84615384615385,0
126,21,4,2012,Rzeszow,Belchatow,23.99814250175657,22.723580531666542,20.78167387827664,21.965263716451496,2,1,2,1,1,0,1.6988041147120128,0.6479710373842554,2.0301125574656007,1.8060074393600005,3,3,0.43839999999999996,3,77.77777777777779,84.61538461538461,0
127,22,4,2012,Rzeszow,Belchatow,23.148514001405253,22.728864425333235,21.17533910262131,21.522210973161197,2,1,2,1,0,1,0.9590432917696102,0.9183768299074044,1.2240900459724808,1.8448059514880004,1,1,-0.049280000000000046,3,75.0,85.18518518518519,1
128,22,4,2012,AZS Czestochowa,Bydgoszcz,21.801702526004203,22.62714327998718,23.089719174265884,21.006205899615747,6,4,4,6,0,1,-0.10629984141449089,0.5375621476876992,-0.49374200627200016,0.4104597520384001,1,1,-0.15296000000000004,1,42.30769230769231,55.55555555555556,0
129,22,4,2012,Jastrzebski,Kedzierzyn-Kozle,22.68567401991627,22.02783698465002,22.23626903135573,23.184668533449653,5,3,7,3,1,0,0.10933074634047979,-0.6658958050918684,0.7756956033024003,-0.47674317783039993,1,1,0.31072,2,53.57142857142857,64.28571428571429,0
130,25,4,2012,Bydgoszcz,AZS Czestochowa,23.25171462398975,21.691362020803364,21.0549647196926,23.621775339412707,4,6,6,4,1,0,0.8300497181501594,-0.48503987313159275,0.37825178615808036,0.05689279660031979,3,3,0.522368,1,57.14285714285714,40.74074074074074,1
131,25,4,2012,Kedzierzyn-Kozle,Jastrzebski,22.622269587720016,22.215205882599683,22.61440149342639,22.789015225084583,3,5,3,7,1,0,0.06728335592650536,-0.5125354029276162,0.4841885205135361,-0.8539989541519362,3,3,0.35142400000000007,2,65.51724137931035,51.724137931034484,1
