,Date,month,year,home_team,away_team,home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result
16,26,10,2013,Bydgoszcz,Czarni Radom,20.27,20.06666666666667,21.310000000000002,21.8,12,11,1,11,0,0,-0.7200000000000001,-1.08,-0.4,-0.6000000000000001,5,7,0.0,0,0.0,0.0,0
17,27,10,2013,Belchatow,Olsztyn,21.169999999999998,21.700000000000003,19.990000000000002,21.41,2,5,5,9,1,1,0.7200000000000001,0.7200000000000001,0.4,0.4,7,7,0.0,0,100.0,100.0,1
18,1,11,2013,AZS Czestochowa,Kielce,21.008000000000003,21.386666666666667,22.002666666666666,21.418666666666667,10,8,10,7,0,1,-0.8240000000000001,-0.10400000000000009,-0.6000000000000001,-0.6000000000000001,7,6,0.0,0,33.33333333333333,33.33333333333333,0
19,2,11,2013,Kedzierzyn-Kozle,Jastrzebski,22.48,22.238,20.133333333333333,21.18,4,3,2,3,1,1,0.6640000000000001,0.6240000000000001,1.08,0.6000000000000001,7,7,0.0,0,66.66666666666666,66.66666666666666,0
20,2,11,2013,Rzeszow,Bydgoszcz,22.18266666666667,21.116,21.71533333333334,21.998,3,12,4,1,0,0,0.4640000000000001,-0.9760000000000001,0.6000000000000001,-0.4,7,7,0.0,0,66.66666666666666,0.0,1
21,2,11,2013,Olsztyn,Verva Warszawa,21.910000000000004,22.712,21.978,21.586666666666666,5,6,9,6,0,1,0.17600000000000005,0.6640000000000001,0.4,-0.4,6,7,0.0,0,66.66666666666666,66.66666666666666,1
22,2,11,2013,Czarni Radom,Belchatow,21.003333333333337,21.786,22.340000000000003,20.542,8,2,11,5,1,1,-0.4640000000000001,0.9760000000000001,-0.6000000000000001,0.4,7,6,0.0,0,33.33333333333333,100.0,1
23,2,11,2013,Bielsko-Biala,Gdansk,20.525333333333336,20.805333333333337,22.402666666666672,21.856,11,9,12,8,0,0,-0.6640000000000001,-0.5360000000000001,0.4,-0.9200000000000002,7,7,0.0,0,33.33333333333333,33.33333333333333,0
24,8,11,2013,Bydgoszcz,Kedzierzyn-Kozle,20.742800000000003,21.784000000000002,22.398400000000002,20.186666666666667,12,5,1,2,0,0,-1.1808,0.3312000000000001,-0.7200000000000001,-0.4,6,6,0.0,0,0.0,50.0,0
25,9,11,2013,Gdansk,AZS Czestochowa,21.64426666666667,21.306400000000004,21.35146666666667,22.302133333333334,9,10,8,10,1,0,0.17119999999999996,-1.0592000000000001,0.4,-0.28,7,7,0.0,0,50.0,25.0,0
26,9,11,2013,Belchatow,Rzeszow,22.228800000000003,22.546133333333337,21.433600000000002,21.222266666666673,2,1,5,4,0,1,0.38080000000000014,0.7712000000000001,0.7200000000000001,0.08000000000000007,7,7,0.0,0,75.0,75.0,1
27,9,11,2013,Czarni Radom,Verva Warszawa,21.80266666666667,21.5696,22.672000000000004,22.269333333333332,6,7,11,6,1,0,0.028799999999999937,-0.06879999999999997,-0.08000000000000007,-0.9200000000000002,7,7,0.0,0,50.0,50.0,1
28,10,11,2013,Kielce,Olsztyn,21.809333333333335,22.528000000000002,21.634933333333333,20.982400000000005,8,5,7,9,1,1,0.31679999999999997,0.7408000000000001,0.28,-0.07999999999999996,7,7,0.0,0,50.0,75.0,0
29,10,11,2013,Jastrzebski,Bielsko-Biala,21.870400000000004,20.286933333333337,20.744,22.92213333333334,4,11,3,12,1,0,0.6992,-1.1312000000000002,0.07999999999999996,-1.08,7,7,0.0,0,75.0,25.0,1
30,15,11,2013,Olsztyn,Gdansk,22.822400000000002,21.115413333333336,21.035920000000004,22.081173333333336,3,9,9,8,1,0,0.9926400000000002,-0.4630400000000001,0.9200000000000002,-0.13600000000000012,5,6,0.0,0,80.0,40.0,0
31,16,11,2013,Kedzierzyn-Kozle,Belchatow,21.587200000000003,22.063040000000004,20.269333333333336,21.186880000000002,5,1,2,5,1,1,0.4649600000000001,0.5046400000000002,0.6640000000000001,-0.07999999999999996,7,7,0.0,0,60.0,80.0,1
32,16,11,2013,Rzeszow,Verva Warszawa,22.07690666666667,20.789013333333337,21.257813333333342,22.815466666666666,5,8,4,6,0,0,0.41696000000000016,-0.6550400000000001,0.8800000000000001,-1.3360000000000003,7,7,0.0,0,60.0,40.0,1
33,16,11,2013,Jastrzebski,Bydgoszcz,22.346320000000006,20.714240000000004,20.645200000000003,22.078720000000004,3,12,3,1,1,0,0.9593600000000001,-1.14464,0.46399999999999997,-0.7200000000000001,6,7,0.0,0,80.0,0.0,1
34,17,11,2013,Czarni Radom,Kielce,22.442133333333338,21.697466666666667,21.670933333333338,22.107946666666667,6,9,11,7,1,0,0.62304,-0.14656000000000002,0.536,-0.08000000000000007,7,7,0.0,0,60.0,40.0,0
35,17,11,2013,Bielsko-Biala,AZS Czestochowa,20.279546666666672,22.045120000000004,23.187706666666674,21.641706666666668,11,10,12,10,0,1,-1.3049600000000003,-0.24736000000000002,-0.28,0.37600000000000006,7,7,0.0,0,20.0,40.0,1
36,22,11,2013,Verva Warszawa,Kedzierzyn-Kozle,20.531210666666674,22.119760000000003,23.152373333333337,20.465466666666668,9,4,6,2,0,1,-0.9240320000000001,0.7719680000000001,1.08,-0.12000000000000005,6,6,0.0,0,33.33333333333333,66.66666666666666,0
37,22,11,2013,Gdansk,Czarni Radom,21.89233066666667,22.02037333333334,21.664938666666668,22.33674666666667,8,6,8,11,1,0,0.229568,-0.10156800000000005,-0.28,-0.08000000000000007,7,5,0.0,0,50.0,50.0,0
38,23,11,2013,Belchatow,Jastrzebski,21.900432000000006,22.877056000000007,21.799504000000002,20.249493333333337,4,1,5,3,0,1,0.0037120000000001596,1.3674880000000003,0.776,0.6800000000000002,7,7,0.0,0,66.66666666666666,83.33333333333334,1
39,23,11,2013,Bydgoszcz,Bielsko-Biala,20.304725333333337,21.22363733333334,22.662976000000004,22.683498666666672,12,11,1,12,0,1,-1.5157120000000002,-0.44396800000000014,-0.776,-1.2640000000000002,7,6,0.0,0,0.0,33.33333333333333,1
40,23,11,2013,AZS Czestochowa,Olsztyn,21.76942933333334,22.257920000000002,22.313365333333333,21.828736000000003,10,5,10,9,0,0,-0.7978880000000002,0.19411200000000006,-0.8800000000000001,0.3360000000000001,6,7,0.0,0,33.33333333333333,66.66666666666666,1
41,23,11,2013,Kielce,Rzeszow,22.357973333333334,22.561525333333336,21.753024,20.906250666666672,7,4,7,4,1,1,0.48275200000000007,0.7335680000000002,-0.176,-0.13599999999999995,6,7,0.0,0,50.0,66.66666666666666,0
42,26,11,2013,Czarni Radom,Jastrzebski,22.096298666666673,23.001644800000005,22.149397333333336,20.94959466666667,6,3,11,3,1,0,0.11874559999999997,0.6939904000000002,-0.17120000000000002,0.14400000000000013,4,3,0.0,0,57.14285714285714,71.42857142857143,1
43,27,11,2013,Gdansk,Belchatow,21.793864533333338,22.270345600000006,21.811950933333335,22.139603200000003,8,2,8,5,0,1,-0.016345600000000016,0.40296960000000015,-0.42400000000000004,-0.46399999999999997,5,4,-0.4,0,42.857142857142854,71.42857142857143,0
44,28,11,2013,Rzeszow,Kedzierzyn-Kozle,23.182553600000002,22.695808000000003,21.058333866666672,20.10570666666667,2,4,4,2,1,1,1.1868544000000003,1.2175744000000002,1.104,0.504,5,6,0.0,0,71.42857142857143,71.42857142857143,1
45,29,11,2013,Bielsko-Biala,Olsztyn,21.528909866666673,21.926336000000003,23.14679893333334,21.4629888,11,6,12,9,0,0,-0.7551744000000001,-0.044710399999999956,0.37600000000000006,0.06880000000000008,6,6,0.0,0,28.57142857142857,57.14285714285714,0
46,30,11,2013,Bydgoszcz,Belchatow,21.243780266666672,22.816276480000006,22.680380800000005,20.711682560000003,12,2,1,5,1,1,-0.8125696000000001,0.9223756800000003,-0.2208,0.22880000000000011,7,3,0.0,0,14.285714285714285,75.0,0
47,30,11,2013,Rzeszow,Gdansk,23.54604288,20.435091626666672,21.180000426666673,22.44956074666667,2,8,4,8,1,0,1.5494835200000003,-0.6130764800000001,1.4832,0.49119999999999997,2,3,0.0,0,75.0,37.5,1
48,30,11,2013,Kedzierzyn-Kozle,Kielce,22.489979733333335,22.219712,21.084565333333337,22.535752533333334,4,7,2,7,0,0,0.3740595200000001,-0.2137984,0.9312000000000001,0.536,2,7,0.0,0,62.5,42.857142857142854,1
49,30,11,2013,Jastrzebski,Verva Warszawa,22.86798250666667,20.158301866666672,21.8263424,23.52189866666667,4,10,3,6,0,0,-0.044807679999999905,-1.3392256000000002,0.9712000000000001,-1.4688000000000003,4,7,0.0,0,62.5,28.57142857142857,1
50,2,12,2013,Czarni Radom,AZS Czestochowa,22.743705600000006,21.415543466666673,22.18618453333334,21.970692266666667,6,9,11,10,1,1,0.69499648,-0.43831040000000016,0.46304000000000006,-0.2992,6,7,0.0,0,62.5,42.857142857142854,1
51,6,12,2013,Kielce,Jastrzebski,22.2757696,23.014386005333336,22.778602026666668,21.861073920000003,7,3,7,3,0,1,-0.57103872,0.1641538560000001,-0.7408000000000001,-0.4848,6,6,0.0,0,37.5,66.66666666666666,0
52,6,12,2013,Verva Warszawa,Bydgoszcz,20.526641493333337,20.461690880000006,23.537518933333338,23.144304640000005,10,12,6,1,0,0,-1.2713804800000001,-1.2500556800000002,0.264,-1.1760000000000002,6,6,0.0,0,25.0,12.5,1
53,7,12,2013,Gdansk,Kedzierzyn-Kozle,20.481406634666673,22.74198378666667,22.959648597333338,21.36765226666667,9,4,8,2,0,1,-1.0904611840000002,0.6992476160000001,-0.9392000000000001,-0.19680000000000009,7,7,0.0,0,33.33333333333333,66.66666666666666,0
54,7,12,2013,Belchatow,Bielsko-Biala,23.253021184000005,21.089794560000005,20.03601271466667,23.51743914666667,2,11,5,12,1,0,1.3379005440000005,-1.2041395200000002,1.0208,-1.4112000000000005,7,7,0.0,0,77.77777777777779,25.0,1
55,7,12,2013,Olsztyn,Czarni Radom,22.5410688,23.09496448000001,21.03705770666667,21.998947626666673,6,5,9,11,1,1,0.5642316800000001,0.9559971840000001,0.13600000000000012,0.13599999999999995,7,5,0.0,0,62.5,66.66666666666666,0
56,7,12,2013,AZS Czestochowa,Rzeszow,21.38243477333334,23.836834304000003,22.476553813333332,21.077333674666672,10,2,10,4,0,1,-0.7506483200000001,1.8395868160000004,-0.5040000000000002,0.49120000000000014,5,7,0.0,0,37.5,77.77777777777779,0
57,13,12,2013,Jastrzebski,Gdansk,23.46150880426667,20.48512530773334,21.838859136000004,22.967718877866673,3,9,3,8,1,0,0.5313230848000001,-1.2723689472000004,0.97696,-0.2070400000000001,7,6,0.0,0,70.0,30.0,1
58,14,12,2013,Belchatow,Verva Warszawa,23.602416947200005,21.321313194666672,18.828810171733338,23.33001514666667,2,7,5,6,1,1,1.6703204352000005,-0.6171043840000002,1.4166400000000001,-1.3750400000000003,7,7,0.0,0,80.0,33.33333333333333,1
59,14,12,2013,Kedzierzyn-Kozle,AZS Czestochowa,22.793587029333338,21.83928115200001,21.19412181333334,23.781243050666667,4,10,2,10,1,0,0.9593980928000001,-1.2005186560000003,1.1449600000000002,-0.63936,7,7,0.0,0,70.0,33.33333333333333,1
60,14,12,2013,Bydgoszcz,Kielce,20.869352704000004,22.17061568,23.415443712000005,23.272881621333337,12,8,1,7,0,0,-1.4000445440000004,-0.856830976,-0.7766400000000001,0.028800000000000048,7,7,0.0,0,11.11111111111111,33.33333333333333,1
61,14,12,2013,Bielsko-Biala,Czarni Radom,19.671835648000005,23.725971584000007,23.813951317333338,22.04915810133334,12,5,12,11,0,1,-1.5633116160000005,1.1647977472000002,-0.2992,0.5088,7,7,0.0,0,22.22222222222222,70.0,1
62,15,12,2013,Rzeszow,Olsztyn,24.869467443200005,22.48285504,21.595200273066673,22.079646165333337,2,6,4,9,1,0,2.0716694528000006,0.05138534400000011,1.7865600000000001,0.6550400000000002,7,7,0.0,0,80.0,55.55555555555556,1
63,19,12,2013,AZS Czestochowa,Belchatow,22.07142492160001,24.215266891093336,23.824994440533334,19.32971480405334,10,2,10,5,0,1,-1.3604149248000001,1.9362563481600006,-1.0032000000000003,0.7830400000000002,5,5,0.0,0,30.0,81.81818181818183,0
64,21,12,2013,Gdansk,Verva Warszawa,20.288100246186673,21.323717222400003,23.27417510229334,23.99734545066667,9,7,8,6,0,0,-1.4178951577600003,-1.0936835072000002,-1.1513600000000002,-1.7000320000000004,7,7,0.0,0,27.27272727272727,30.0,0
65,22,12,2013,Olsztyn,Bydgoszcz,22.336284032000002,21.695482163200005,22.36371693226667,22.599021636266674,6,12,9,1,0,1,-0.3588917247999999,-0.5200356352000004,-0.2911999999999999,-1.3408000000000002,7,7,0.0,0,50.0,20.0,1
66,23,12,2013,Kielce,Bielsko-Biala,21.603159210666668,19.737468518400007,23.61830529706667,23.011161053866672,8,11,7,12,0,1,-1.2854647808000002,-1.0506492928000004,-0.9926400000000002,-1.7289600000000005,7,7,0.0,0,30.0,30.0,1
67,7,1,2014,Bielsko-Biala,Kedzierzyn-Kozle,19.839974814720005,23.034869623466673,23.30892884309334,21.555297450666675,11,4,12,2,0,1,-1.2405194342400003,1.16751847424,-0.039360000000000006,0.24255999999999994,7,7,-0.6000000000000001,0,27.27272727272727,72.72727272727273,0
68,8,1,2014,Rzeszow,Jastrzebski,24.595573954560006,23.669207043413337,21.62616021845334,21.371087308800007,2,4,4,3,1,1,2.0573355622400005,0.8250584678400001,1.8292480000000002,0.012160000000000004,7,7,-0.4,0,81.81818181818183,72.72727272727273,1
69,8,1,2014,Czarni Radom,Bydgoszcz,22.94077726720001,21.823052397226668,21.63932648106667,23.07921730901334,5,12,11,1,0,0,0.7318381977600001,-1.0160285081600005,0.7704320000000001,-1.6726400000000003,7,7,0.4,0,63.63636363636363,18.181818181818183,0
70,8,1,2014,AZS Czestochowa,Verva Warszawa,21.523806603946674,22.058973777920002,24.059995552426667,23.54787636053334,11,7,10,6,0,1,-1.6883319398400003,-0.47494680576000015,-1.4025600000000003,-0.9600256000000004,7,7,-0.6000000000000001,0,27.27272727272727,36.36363636363637,0
71,8,1,2014,Gdansk,Kielce,20.580480196949342,22.182527368533336,23.619340081834675,22.944644237653335,10,8,8,7,0,1,-1.5343161262080005,-0.6283718246400002,-1.321088,-0.57696,7,7,-0.6000000000000001,0,25.0,36.36363636363637,1
72,9,1,2014,Olsztyn,Belchatow,22.869027225600004,24.37221351287467,22.35764021248,19.33043850990934,6,2,9,5,1,1,0.31288662016000013,2.149005078528001,0.36704000000000014,1.2264320000000004,7,7,-0.4,0,54.54545454545454,83.33333333333334,0
73,11,1,2014,Bydgoszcz,Rzeszow,22.658441917781335,24.116459163648006,22.930040513877337,21.50092817476267,10,2,1,4,1,1,-0.21282280652800034,1.8458684497920004,-0.021311999999999998,0.9929600000000003,3,3,-0.4,0,25.0,83.33333333333334,0
74,11,1,2014,Belchatow,Czarni Radom,24.497770810299738,22.81928848042667,19.531017474594137,22.51146118485334,2,5,5,11,1,0,2.3192040628224007,-0.014529441791999997,1.7333120000000002,0.20704000000000006,2,3,-0.4,0,84.61538461538461,58.333333333333336,1
75,11,1,2014,Kielce,AZS Czestochowa,22.34602189482667,21.81904528315734,23.689048723456004,24.047996441941336,8,11,7,10,0,0,-1.1026974597120003,-1.7506655518720002,-0.39411200000000013,-0.9114880000000001,3,3,0.4,0,33.33333333333333,25.0,0
76,11,1,2014,Gdansk,Bielsko-Biala,21.797717490892808,19.13864651844267,23.49547206546774,23.647143074474673,9,12,8,12,1,0,-0.6274529009664005,-1.5924155473920005,-0.4568703999999999,-1.7831680000000003,3,4,0.6000000000000001,0,30.76923076923077,25.0,1
77,11,1,2014,Jastrzebski,Kedzierzyn-Kozle,23.135365634730668,23.427895698773337,21.53686984704001,20.510904627200006,4,3,3,2,0,1,0.4600467742720002,1.5340147793920003,1.181568,0.7940480000000001,3,4,0.2,0,66.66666666666666,75.0,0
78,12,1,2014,Verva Warszawa,Olsztyn,22.447179022336,22.36188844714667,23.438301088426673,22.886112169984,7,6,6,9,1,0,0.020042555391999894,-0.34969070387199996,0.6112000000000001,0.12403200000000014,4,3,-0.6000000000000001,0,41.66666666666667,50.0,1
79,17,1,2014,Verva Warszawa,Czarni Radom,22.807743217868804,22.322097451008005,22.80064087074134,23.00916894788267,7,5,6,11,1,0,0.4160340443135999,-0.6116235534336001,0.8889600000000001,-0.43436800000000003,5,6,-0.6000000000000001,0,46.15384615384615,53.84615384615385,0
80,17,1,2014,Kedzierzyn-Kozle,Bydgoszcz,23.142316559018674,22.260086867558403,20.408723701760007,23.34403241110187,3,11,2,1,1,0,1.4272118235136002,-0.7702582452224004,1.3159680000000002,-0.7381120000000003,6,6,0.2,0,76.92307692307693,23.076923076923077,0
81,18,1,2014,Rzeszow,Belchatow,24.293167330918408,24.59821664823979,21.33407587314347,19.691480646341976,2,1,4,5,1,1,2.0766947598336003,2.455363250257921,1.6633984000000002,1.5811456000000006,7,7,-0.2,0,84.61538461538461,85.71428571428571,1
82,18,1,2014,Olsztyn,Kielce,21.939510757717336,21.543484182528005,23.158889735987202,23.951238978764803,6,9,9,7,0,0,-0.6797525630976,-1.4821579677696004,-0.306368,-1.061568,6,7,0.4,0,46.15384615384615,30.76923076923077,1
83,18,1,2014,Bielsko-Biala,Jastrzebski,18.777583881420803,22.508292507784535,23.917714459579738,21.62949587763201,12,4,12,3,0,0,-1.8739324379136006,0.16803741941760014,-0.631488,-0.190272,7,7,-0.4,0,23.076923076923077,61.53846153846154,0
84,18,1,2014,AZS Czestochowa,Gdansk,22.455236226525873,22.438173992714248,22.905063820219738,22.26304431904086,11,8,10,8,1,1,-0.8005324414976003,0.09803767922687967,-1.5220480000000003,-0.5656320000000001,7,7,0.6000000000000001,0,30.76923076923077,35.714285714285715,0
85,25,1,2014,Kielce,Czarni Radom,21.284787346022405,22.707677960806407,24.060991183011843,22.857335158306135,9,5,7,11,0,1,-1.5857263742156804,-0.08929884274688005,-0.9152896000000001,0.052505599999999986,7,7,0.6000000000000001,0,28.57142857142857,57.14285714285714,1
86,25,1,2014,Bydgoszcz,Jastrzebski,21.888069494046725,22.28663400622763,22.5152259288815,21.463596702105608,10,4,1,3,1,1,-0.4162065961779204,0.3344299355340801,-0.6170496000000001,0.0477824,7,7,-0.6000000000000001,0,28.57142857142857,64.28571428571429,0
87,25,1,2014,AZS Czestochowa,Bielsko-Biala,21.430855647887363,19.182067105136642,23.32405105617579,23.414171567663793,11,12,10,12,0,0,-1.2404259531980804,-1.6991459503308806,-1.8176384000000003,-2.0265344000000005,7,7,-0.6000000000000001,0,28.57142857142857,21.428571428571427,1
88,26,1,2014,Gdansk,Olsztyn,22.950539194171398,22.45160860617387,21.277102121899354,22.577111788789765,8,6,8,9,1,1,0.6784301433815039,-0.14380205047808003,0.23450368000000016,-0.3007743999999999,7,7,0.6000000000000001,0,40.0,50.0,0
89,26,1,2014,Belchatow,Kedzierzyn-Kozle,23.5452399852585,22.35385324721494,20.75318451707358,20.406978961408008,2,4,5,2,0,0,1.3642906002063366,0.9417694588108803,1.9866496000000002,0.8352384000000002,7,7,-0.4,0,80.0,71.42857142857143,1
90,27,1,2014,Verva Warszawa,Rzeszow,22.696194574295042,24.43453386473473,23.090512696593073,20.933927365181443,7,2,6,4,0,1,-0.06717276454912008,2.2613558078668805,0.3111680000000001,1.3943680000000005,7,7,-0.4,0,42.857142857142854,85.71428571428571,1
91,29,1,2014,Jastrzebski,Belchatow,22.829307204982104,23.836191988206803,20.70421069501782,19.7358809469922,3,1,3,5,1,1,0.8675439484272642,1.6914324801650695,0.7452544000000001,0.6649164800000005,4,3,-0.4,0,66.66666666666666,81.25,1
92,29,1,2014,Rzeszow,Kielce,24.347627091787786,22.227829876817925,21.847141892145157,24.198792946409476,2,9,4,7,0,1,1.4090846462935045,-0.8685810993725444,1.9307187200000002,-1.2492544,2,4,0.6000000000000001,0,80.0,33.33333333333333,1
93,29,1,2014,Kedzierzyn-Kozle,Verva Warszawa,21.016415931105286,23.256955659436034,21.325583169126407,23.27241015727446,4,7,2,6,0,1,0.15341556704870418,0.346261788360704,0.8527744000000004,-0.3680204800000003,3,2,0.6000000000000001,0,66.66666666666666,46.666666666666664,1
94,29,1,2014,Czarni Radom,Gdansk,23.116142368645125,23.01043135533712,23.48586812664491,21.971681697519482,6,8,11,8,0,0,-0.4714390741975041,0.1427441147052031,0.01634560000000007,0.14749439999999997,4,3,0.2,0,53.333333333333336,37.5,1
95,29,1,2014,Bielsko-Biala,Bydgoszcz,19.585653684109317,21.043788928570716,22.891337254131034,23.0121807431052,12,11,12,1,0,0,-1.5593167602647044,-0.9329652769423364,-0.7051904,-0.39048960000000027,4,4,-0.4,0,20.0,26.666666666666668,0
96,30,1,2014,Olsztyn,AZS Czestochowa,22.911286884939095,21.30468451830989,22.711689431031814,22.899240844940635,6,11,9,10,1,1,0.284958359617536,-0.7923407625584644,0.15490560000000003,-0.12919040000000004,4,5,-0.2,0,53.333333333333336,33.33333333333333,1
97,1,2,2014,Gdansk,Rzeszow,23.308345084269696,24.47810167343023,22.92734535801559,21.611046847049458,8,1,8,4,0,1,-0.28580470823583753,1.7272677170348036,-0.2123970559999999,0.7154944000000004,3,3,-0.6000000000000001,0,35.294117647058826,81.25,0
98,1,2,2014,Belchatow,Bydgoszcz,23.308953590565444,21.835031142856575,19.94870475759376,22.009744594484165,2,10,5,1,0,1,1.1531459841320557,-0.1463722215538691,2.1893196800000005,0.28760831999999986,3,3,0.6000000000000001,0,76.47058823529412,31.25,1
99,1,2,2014,Verva Warszawa,Jastrzebski,23.005564527548827,22.423445763985683,23.81792812581957,20.803368556014256,7,3,6,3,0,1,-0.3229905693114369,0.8940351587418114,0.6489344000000001,0.6382259200000001,3,3,-0.2,0,43.75,68.75,0
100,1,2,2014,Kielce,Kedzierzyn-Kozle,21.915597234787672,22.013132744884228,24.359034357127584,21.46046653530113,9,4,7,2,0,1,-1.2948648794980357,0.7227324536389634,-0.33223168000000014,0.06819072000000004,3,3,-0.4,0,31.25,68.75,1
101,1,2,2014,AZS Czestochowa,Czarni Radom,20.51041428131458,23.8429138949161,23.31939267595251,23.68869450131593,11,6,10,11,0,1,-1.2338726100467716,0.022848740641996712,-1.2541107200000003,-0.35799552,2,3,-0.4,0,31.25,56.25,0
102,2,2,2014,Olsztyn,Bielsko-Biala,23.329029507951276,19.268522947287455,21.63601821149212,23.313069803304828,6,12,9,12,1,0,0.8279666876940289,-1.8474534082117637,0.7239244800000001,-1.8212275200000005,3,4,0.6000000000000001,0,56.25,18.75,1
103,7,2,2014,Bydgoszcz,Verva Warszawa,21.468024914285262,23.004451622039063,22.607795675587333,24.387675833988993,10,7,1,6,0,0,-0.7170977772430953,-0.8583924554491495,-1.0936396800000001,-0.8944163840000003,6,6,-0.4,0,29.411764705882355,41.17647058823529,0
104,8,2,2014,Czarni Radom,Olsztyn,23.31433111593288,23.31322360636102,23.390955601052745,21.4588145691937,6,5,11,9,1,1,0.2182789925135974,1.062373350155223,0.4130764800000001,0.1593804800000001,7,6,0.4,0,58.82352941176471,58.82352941176471,0
105,8,2,2014,Kedzierzyn-Kozle,Gdansk,22.343839529240718,23.113342734082423,22.30170656157424,23.54187628641247,4,9,2,8,0,0,-0.02181403708882934,-0.8286437665886701,1.2822195200000004,-0.28200448000000006,7,7,0.4,0,64.70588235294117,33.33333333333333,1
106,8,2,2014,Bielsko-Biala,Belchatow,19.564818357829964,23.647162872452355,23.300455842643863,19.95896380607501,12,2,12,5,0,1,-1.877962726569411,1.5225167873056447,-1.1641523200000001,0.33193318400000044,6,7,-0.6000000000000001,0,17.647058823529413,77.77777777777779,0
107,8,2,2014,Rzeszow,AZS Czestochowa,24.782481338744187,20.84833142505167,21.755504144306236,22.89551414076201,2,11,4,10,1,0,1.9818141736278432,-1.1870980880374173,2.1445749760000004,-0.7033523200000001,7,7,0.6000000000000001,0,82.35294117647058,29.411764705882355,1
