,Date,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,month,result,year
104,12,10,7,0,Olsztyn,21.128448984012966,23.076256539585223,-1.7607984128000005,-1.3897253321239642,5,20.0,0.9200000000000002,8,11,1,Kielce,21.043875618590878,22.537317244602473,-0.6781285819497529,-0.5602812928,7,30.0,0,2,0,2011
105,16,4,2,0,Kedzierzyn-Kozle,21.90546124168619,22.281063259412708,1.2023579648000002,-0.009193330841929859,4,57.14285714285714,0.36000000000000004,2,4,1,Rzeszow,23.85671813497362,21.491581757083473,1.285397540518717,2.1916235161600004,4,76.19047619047619,0,2,1,2011
106,16,3,5,1,AZS Czestochowa,21.0858836295031,21.899345918610134,0.6721185587200003,0.484952667978369,5,66.66666666666666,0.8800000000000001,1,1,1,Belchatow,24.579321067483384,19.987669521394913,2.455115984522179,2.370209198080001,4,95.23809523809523,0,2,1,2011
107,17,5,10,0,Verva Warszawa,21.448888693920267,21.825997692522392,-1.0220653977600003,-0.4956825973175678,6,47.61904761904761,-0.9200000000000002,6,6,0,Bydgoszcz,21.834994109473428,24.009782359926206,-1.6205094318712325,-0.47716894719999997,5,38.095238095238095,0,2,0,2011
108,19,5,10,1,Verva Warszawa,22.22577762180288,21.72746482068458,-0.21765231820800013,0.20345392214594582,2,50.0,0.8800000000000001,1,1,1,Belchatow,24.41345685398671,20.040135617115933,2.3640927876177433,2.2961673584640008,3,95.45454545454545,0,2,1,2011
109,19,7,3,1,Jastrzebski,21.81918068161905,21.388057557987402,0.30535495679999997,-0.16656595522802875,7,38.095238095238095,-0.6160000000000001,10,7,1,Olsztyn,21.902759187210375,22.26100523166818,-0.5117802656991712,-0.8758191104000004,7,23.809523809523807,0,2,0,2011
110,19,7,6,0,Bydgoszcz,21.734661954245407,24.274492554607633,-1.5932710707200002,-1.8964075454969862,2,36.36363636363637,0.7600000000000001,4,2,0,Kedzierzyn-Kozle,21.804368993348955,22.38485060753017,-0.2073546646735439,-0.6142670233599999,3,54.54545454545454,0,2,1,2011
111,19,2,4,1,Rzeszow,23.645374507978893,21.47326540566678,-0.06597744640000003,1.2283180324149736,3,77.27272727272727,-0.28,3,5,0,AZS Czestochowa,20.918706903602484,22.26947673488811,-0.0120378656173048,0.2920162304000002,3,63.63636363636363,0,2,0,2011
112,19,8,11,0,Kielce,20.635100494872702,23.02985379568198,-0.8260369408000003,-1.1425028655598024,7,28.57142857142857,0.9360000000000002,9,8,0,Wielun,21.04975778816498,22.107145980486372,-0.38828365050153224,-0.8273033216000001,7,28.57142857142857,0,2,0,2011
113,25,6,3,1,Jastrzebski,22.55534454529524,21.16044604638992,0.64428396544,0.266747235817577,6,40.909090909090914,0.13599999999999995,8,11,1,Kielce,21.258080395898162,22.673883036545586,-0.5140022924478419,-1.0482250342400001,6,31.818181818181817,0,2,1,2011
114,26,1,1,1,Belchatow,24.53076548318937,20.032108493692746,1.7753852928000005,2.491274230094195,7,95.65217391304348,-1.3040000000000003,7,6,0,Bydgoszcz,21.054396230062995,24.419594043686107,-2.1171260363975892,-0.9817351577600001,7,34.78260869565217,0,2,0,2011
115,26,10,7,0,Olsztyn,21.572207349768302,22.908804185334546,-0.8086387302400004,-0.809424212559337,7,22.727272727272727,-0.21600000000000003,9,8,0,Wielun,21.089806230531988,22.435716784389097,-0.7106269204012259,-1.0618426572800002,7,27.27272727272727,0,2,1,2011
116,4,9,8,1,Wielun,21.35184498442559,22.50857342751128,-0.2546942566400002,-0.36850153632098076,6,30.434782608695656,0.4640000000000001,6,3,0,Jastrzebski,22.644275636236195,21.995023503778604,-0.38660221134593853,-0.9805602201600003,7,39.130434782608695,0,3,1,2011
117,5,3,5,0,AZS Czestochowa,21.73496552288199,23.065581387910488,0.1376948469760002,-0.40963029249384386,7,60.86956521739131,-0.776,5,10,0,Verva Warszawa,21.780622097442304,22.381971856547665,-0.43723686228324343,0.7790738432000002,7,47.82608695652174,0,3,1,2011
118,5,8,11,1,Kielce,22.073130983385198,22.73910642923647,-0.2608295526400003,0.18879816604172656,7,34.78260869565217,-0.13600000000000012,10,7,0,Olsztyn,21.817765879814644,22.807043348267637,-0.8475393700474696,-1.1006552883200005,7,21.73913043478261,0,3,0,2011
119,12,10,7,0,Olsztyn,21.754212703851717,23.24563467861411,-0.8469109841920004,-1.0780314960379758,7,20.833333333333336,0.5088000000000001,7,11,1,Kielce,22.65850478670816,22.491285143389177,0.5510385328333813,-0.23858002739200002,7,37.5,2,3,1,2011
120,13,9,8,0,Wielun,21.54814265420714,23.073525408675692,-0.8037554053120003,-0.8948012290567847,7,29.166666666666668,0.9712000000000002,6,3,1,Jastrzebski,23.182087175655624,22.062685469689548,0.2907182309232492,-0.18444817612800024,7,41.66666666666667,2,3,1,2011
121,16,2,4,1,Rzeszow,24.166299606383117,22.178612324533425,0.34721804288,1.382654425931979,7,78.26086956521739,-0.5920000000000001,5,10,1,Verva Warszawa,21.744497677953845,22.105577485238133,-0.14978948982659473,0.8232590745600001,7,50.0,0,3,0,2011
122,16,4,2,1,Kedzierzyn-Kozle,22.443495194679166,21.574547152690805,0.7618863718400002,0.43411626826116495,7,56.52173913043478,0.04799999999999993,3,5,0,AZS Czestochowa,21.58797241830559,22.77246511032839,-0.527704233995075,-0.16638701567999986,7,58.333333333333336,0,3,0,2011
123,19,1,1,1,Belchatow,24.524612386551496,20.475686794954196,1.8203082342400005,2.393019384075356,7,95.83333333333334,-0.664,2,4,1,Rzeszow,23.613039685106497,21.70288985962674,1.3061235407455833,1.9532988129280004,3,79.16666666666666,0,3,0,2011
124,19,5,10,0,Verva Warszawa,21.35559814236308,21.964461988190507,-0.7741218545664001,-0.3198315918612758,3,48.0,0.13600000000000004,3,2,1,Kedzierzyn-Kozle,22.454796155743335,21.609637722152645,0.747293014608932,0.1085863813120001,3,58.333333333333336,0,3,1,2011
125,19,8,6,0,Bydgoszcz,21.293516984050395,24.43567523494889,-1.8746168565760004,-2.0937008291180716,7,33.33333333333333,0.552,4,5,0,AZS Czestochowa,21.620377934644473,22.717972088262712,-0.8221633871960601,-0.5331096125439999,3,56.00000000000001,0,3,1,2011
126,19,6,3,1,Jastrzebski,23.5456697405245,21.516815042418305,-0.08457282764800012,0.8325745847385995,6,44.0,-1.3769600000000004,9,8,0,Wielun,21.10518079003238,23.458820326940554,-1.3158409832454279,-0.6494741258240002,6,28.000000000000004,2,3,0,2011
127,19,7,11,1,Kielce,22.60680382936653,22.313028114711344,0.19133635788799977,0.6408308262667051,7,40.0,-0.6070400000000001,10,7,0,Olsztyn,21.723370163081373,23.076507742891287,-1.0624251968303806,-1.2805242306560003,7,20.0,2,3,1,2011
128,23,2,4,0,Rzeszow,23.0504317480852,21.442311887701393,0.477774434304,0.8448988325964668,4,76.0,-0.664,8,6,0,Bydgoszcz,21.568146920573653,24.815206854625778,-2.2749606632944577,-1.1853881262080002,4,32.0,0,3,0,2011
129,23,3,2,1,Kedzierzyn-Kozle,22.00383692459467,21.487710177722114,1.0095090974720002,0.7978344116871456,4,60.0,0.8880000000000001,1,1,1,Belchatow,23.6996899092412,20.540549435963356,2.114415507260285,2.4369338867712007,4,96.0,0,3,1,2011
130,26,8,6,0,Bydgoszcz,21.154517536458926,24.752165483700622,-2.0996934852608007,-2.2199685306355663,3,30.76923076923077,1.3360000000000003,5,10,0,Verva Warszawa,21.284478513890463,21.611569590552406,-0.4558652734890207,0.45860725964800014,7,46.15384615384615,0,3,0,2011
131,26,2,4,1,Rzeszow,23.34034539846816,21.053849510161115,0.7822195474432001,1.0759190660771734,3,76.92307692307693,-0.48800000000000004,3,2,0,Kedzierzyn-Kozle,21.723069539675738,21.470168142177695,0.4382675293497165,0.2868691050496001,3,57.692307692307686,0,3,1,2011
132,26,1,1,1,Belchatow,23.239751927392962,20.552439548770685,1.6562465873920005,1.8915324058082281,3,96.15384615384616,-1.104,4,5,1,AZS Czestochowa,22.562969014382244,22.707711003943505,-0.05773070975684802,0.17351230996480016,7,57.692307692307686,0,3,0,2011
133,26,10,7,1,Olsztyn,21.4586961304651,22.70120619431303,-0.8775287873536004,-0.6499401574643044,7,23.076923076923077,0.2856320000000001,7,11,0,Kielce,22.325443063493225,21.93042249176908,0.31266466101336404,0.009135978086399987,7,38.46153846153847,2,3,0,2011
134,30,4,5,0,AZS Czestochowa,21.98370854483913,23.166168803154804,-0.08984412241919984,-0.6461845678054785,4,55.55555555555556,0.6240000000000001,2,4,0,Rzeszow,22.92227631877453,21.743079608128895,0.46073525286173866,1.3626390503424004,4,74.07407407407408,0,3,0,2011
135,30,3,2,1,Kedzierzyn-Kozle,22.27845563174059,21.426134513742156,0.6076072779776003,0.7506140234797732,4,59.25925925925925,-1.2080000000000002,8,6,1,Bydgoszcz,22.39028069583381,24.735065720293832,-1.1759748245084531,-1.3483105009664,4,33.33333333333333,0,3,0,2011
136,30,1,1,1,Belchatow,23.59180154191437,20.37528497234988,1.9249972699136007,2.1132259246465828,4,96.29629629629629,-1.3040000000000003,5,10,0,Verva Warszawa,21.960916144445704,22.755922339108594,-0.9646922187912166,-0.23311419228159996,4,44.44444444444444,0,3,1,2011
137,2,3,2,1,Kedzierzyn-Kozle,22.672764505392475,21.440907610993726,0.8860858223820802,1.0004912187838186,3,60.71428571428571,-0.009599999999999942,2,4,0,Rzeszow,22.497821055019624,21.594463686503115,0.16858820228939092,0.8901112402739204,3,71.42857142857143,2,4,0,2011
138,2,9,8,0,Wielun,21.044144632025905,23.247056261552444,-1.2430043242496005,-1.2526727865963423,7,26.923076923076923,1.3015680000000003,6,3,1,Jastrzebski,23.3165357924196,21.373452033934644,0.8660596677908796,0.4524414590975999,7,46.15384615384615,2,4,1,2011
139,2,8,6,0,Bydgoszcz,22.21222455666705,24.63805257623507,-1.0797547882086405,-1.3407798596067626,3,32.142857142857146,0.4688000000000001,5,10,1,Verva Warszawa,21.728732915556563,22.484737871286878,-0.5717537750329733,0.01350864617472003,3,46.42857142857143,1,4,1,2011
140,2,4,5,1,AZS Czestochowa,21.786966835871304,22.692935042523843,0.12812470206464013,-0.3169476542443828,3,57.14285714285714,1.4832,1,1,0,Belchatow,23.1534412335315,20.460227977879907,1.4905807397172663,2.149547109416961,3,92.85714285714286,2,4,1,2011
141,3,3,2,1,Kedzierzyn-Kozle,22.17821160431398,20.99272608879498,0.9088686579056642,1.000392975027055,1,62.06896551724138,-0.20767999999999998,2,4,0,Rzeszow,21.8382568440157,21.315570949202492,-0.06512943816848726,0.5120889922191363,1,68.96551724137932,2,4,1,2011
142,3,4,5,0,AZS Czestochowa,21.229573468697044,23.154348034019076,-0.497500238348288,-0.8535581233955063,1,55.172413793103445,1.7865600000000001,1,1,1,Belchatow,23.5227529868252,20.168182382303925,1.7924645917738131,2.319637687533569,1,93.10344827586206,2,4,1,2011
143,3,8,6,0,Bydgoszcz,21.16977964533364,24.710442060988058,-1.4638038305669125,-1.6726238876854103,1,31.03448275862069,0.9750400000000001,5,10,1,Verva Warszawa,22.382986332445252,21.387790297029504,0.14259697997362142,0.6108069169397761,1,48.275862068965516,1,4,1,2011
144,4,7,11,0,Kielce,22.710354450794583,22.794337993415265,-0.04693091368960017,-0.1498682711893088,7,37.03703703703704,0.17149439999999994,10,7,1,Olsztyn,22.416956904372082,23.010964955450426,-0.11995212597144356,-0.8244193845248002,7,25.925925925925924,2,4,1,2011
145,6,1,1,1,Belchatow,23.96820238946016,20.83454590584314,1.3399978159308807,1.8339716734190508,3,93.33333333333333,-1.8292480000000002,4,5,0,AZS Czestochowa,21.683658774957635,23.673478427215265,-1.082846498716405,-0.46119015202815994,3,53.333333333333336,2,4,0,2011
146,8,2,4,1,Rzeszow,22.47060547521256,21.252456759361994,0.22577563795456013,0.5478964494652103,5,70.0,-0.43385600000000013,3,2,0,Kedzierzyn-Kozle,21.942569283451185,21.794180871035987,0.20031438002164403,0.6294952840396801,5,60.0,2,4,1,2011
147,9,2,4,0,Rzeszow,22.243151046836715,22.001965407489596,-0.41937948963635197,-0.16168284042783182,1,67.74193548387096,0.25291519999999995,3,2,1,Kedzierzyn-Kozle,22.55405542676095,21.702011363495455,0.7602515040173153,1.103596227231744,1,61.29032258064516,2,4,1,2011
148,13,4,5,0,AZS Czestochowa,21.54692701996611,23.738782741772212,-0.7980001906786305,-1.266277198973124,7,51.61290322580645,0.2992000000000001,2,4,0,Rzeszow,21.944520837469376,22.35157232599168,-0.5293462723422655,1.0096711937753091,4,65.625,2,4,1,2011
149,13,10,8,0,Wielun,20.985315705620728,23.647645009241955,-1.3944034593996806,-1.402138229277074,7,25.925925925925924,-0.3488000000000001,7,11,0,Kielce,22.28828356063567,22.555470394732215,-0.31989461695144705,-0.39269121753088004,7,35.714285714285715,1,4,0,2011
150,13,5,10,1,Verva Warszawa,22.6563890659562,21.210232237623604,-0.8192974836531202,0.5140775839788971,7,50.0,-1.1800320000000002,8,6,0,Bydgoszcz,21.035823716266915,24.51835364879045,-1.7380991101483283,-1.4786484007731202,7,30.0,1,4,0,2011
151,14,3,2,1,Kedzierzyn-Kozle,22.793244341408762,21.511609090796362,0.12709492632453134,1.0082012032138523,5,62.5,0.9104000000000001,1,1,1,Belchatow,23.97456191156813,20.86763672467451,1.8671773387352406,2.255710150026855,7,93.54838709677419,3,4,0,2011
152,14,4,5,0,AZS Czestochowa,21.237541615972887,22.83102619341777,-0.8384001525429043,-1.2130217591784993,1,50.0,0.4393600000000001,2,4,1,Rzeszow,21.395616669975503,21.881257860793344,-0.2234770178738124,1.0077369550202473,1,66.66666666666666,2,4,1,2011
153,15,3,2,1,Kedzierzyn-Kozle,22.59459547312701,21.329287272637092,0.3016759410596251,1.0065609625710819,1,63.63636363636363,0.5283200000000001,1,1,0,Belchatow,23.299649529254506,21.05410937973961,1.2937418709881927,1.604568120021484,1,90.625,3,4,1,2011
154,16,7,11,0,Kielce,21.910626848508535,22.124376315785774,-0.23754473095168016,-0.4559156935611577,3,34.48275862068966,0.47904000000000013,9,8,1,Wielun,20.868252564496586,22.998116007393563,-0.9217105834216595,-0.7195793006592002,3,28.57142857142857,1,4,0,2011
155,18,2,4,1,Rzeszow,22.18316000264707,21.638339621968008,-0.7355035917090816,0.42121838570095016,4,67.64705882352942,-0.9514880000000001,4,5,0,AZS Czestochowa,21.123366626111643,23.331487621400882,-1.5704174073427994,-0.768952121622528,4,48.484848484848484,2,4,0,2011
156,20,1,1,1,Belchatow,23.489719623403605,20.99328750379169,1.4719982527447049,1.4349934967905544,5,90.9090909090909,-0.8226560000000002,3,2,0,Kedzierzyn-Kozle,22.22567637850161,21.913429818109677,0.40524877005686555,1.2828769817853953,5,61.76470588235294,3,4,0,2011
157,20,9,8,0,Wielun,20.761268718263935,23.398492805914852,-0.9155227675197446,-1.3373684667373276,4,27.586206896551722,0.21676799999999996,7,11,1,Kielce,22.528501478806827,21.766167719295286,0.2352674451510739,-0.5141529740247041,4,36.666666666666664,1,4,1,2011
158,21,1,1,1,Belchatow,23.591775698722884,21.294630003033355,1.577598602195764,1.5479947974324437,1,91.17647058823529,-1.0581248000000003,3,2,0,Kedzierzyn-Kozle,22.28054110280129,22.330743854487743,-0.07580098395450757,0.6263015854283164,1,60.0,3,4,0,2011
159,28,7,11,1,Kielce,22.972801183045462,21.36293417543623,0.40996421523865595,0.5882139561208591,7,38.70967741935484,-0.5734144,9,8,0,Wielun,20.55901497461115,23.66879424473188,-1.469894773389862,-1.1756634405273603,7,26.666666666666668,1,4,1,2011
160,1,9,8,1,Wielun,21.14721197968892,23.035035395785506,-1.1324182140157957,-0.7759158187118896,3,29.03225806451613,0.05873151999999998,7,11,0,Kielce,22.478240946436372,21.790347340348983,0.0705711648966873,-0.011322379219763257,3,37.5,1,5,1,2011
161,4,7,11,1,Kielce,23.1825927571491,21.898944538945855,-0.07202862780907526,0.6564569319173499,3,39.39393939393939,-0.646985216,9,8,0,Wielun,21.3844362504178,23.628028316628406,-1.2207326549695119,-0.5405307524218882,3,28.125,1,5,0,2011
